%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1531943840340359015,1433,1531943840339880845,base_link,0,1,40.5928633,-79.8966516,362.774543562,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943840538242747,1434,1531943840538030973,base_link,0,1,40.5928608,-79.8966091,362.624588087,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943840751189017,1435,1531943840750594880,base_link,0,1,40.5928572,-79.8965666,362.474633071,0.435600034618,0.0,0.0,0.0,0.435600034618,0.0,0.0,0.0,1.74240013847,1
1531943840942823320,1436,1531943840942593723,base_link,0,1,40.5928521,-79.8965242,362.344678575,0.435600034618,0.0,0.0,0.0,0.435600034618,0.0,0.0,0.0,1.74240013847,1
1531943841170308523,1437,1531943841169157625,base_link,0,1,40.5928455,-79.8964818,362.224724704,0.435600034618,0.0,0.0,0.0,0.435600034618,0.0,0.0,0.0,1.74240013847,1
1531943841375594794,1438,1531943841375038833,base_link,0,1,40.5928373,-79.8964395,362.084771396,0.435600034618,0.0,0.0,0.0,0.435600034618,0.0,0.0,0.0,1.74240013847,1
1531943841532107123,1439,1531943841531797943,base_link,0,1,40.5928274,-79.8963974,361.94481859,0.435600034618,0.0,0.0,0.0,0.435600034618,0.0,0.0,0.0,1.74240013847,1
1531943841735241388,1440,1531943841734706355,base_link,0,1,40.592816,-79.8963558,361.714865898,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943841941939578,1441,1531943841941372641,base_link,0,1,40.5928025,-79.896315,361.424913261,0.435600034618,0.0,0.0,0.0,0.435600034618,0.0,0.0,0.0,1.74240013847,1
1531943842166070523,1442,1531943842165562177,base_link,0,1,40.5927864,-79.896275,361.244960885,0.435600034618,0.0,0.0,0.0,0.435600034618,0.0,0.0,0.0,1.74240013847,1
1531943842342070558,1443,1531943842341782625,base_link,0,1,40.5927673,-79.8962368,361.075007915,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943842573213228,1444,1531943842572853200,base_link,0,1,40.5927451,-79.8962004,361.025054391,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943842741718504,1445,1531943842740753684,base_link,0,1,40.5927215,-79.8961657,360.885099712,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943842951151226,1446,1531943842950794558,base_link,0,1,40.5926965,-79.8961329,360.645143675,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943843146821780,1447,1531943843146415033,base_link,0,1,40.5926694,-79.8961024,360.355186159,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943843342196243,1448,1531943843340933858,base_link,0,1,40.5926397,-79.8960751,360.145226451,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943843552614654,1449,1531943843552183811,base_link,0,1,40.592608,-79.8960517,359.945263585,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943843710473662,1450,1531943843709465802,base_link,0,1,40.5925751,-79.8960326,359.655296818,0.435600034618,0.0,0.0,0.0,0.435600034618,0.0,0.0,0.0,1.74240013847,1
1531943843945516514,1451,1531943843945226470,base_link,0,1,40.5925406,-79.8960182,359.595325908,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943844138718206,1452,1531943844138278308,base_link,0,1,40.5925052,-79.8960086,359.69535046,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943844340640435,1453,1531943844340326583,base_link,0,1,40.5924697,-79.8960022,359.795371782,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943844570949622,1454,1531943844570523803,base_link,0,1,40.5924346,-79.8959988,359.795389869,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943844751201614,1455,1531943844750975024,base_link,0,1,40.5923996,-79.8959982,359.855405051,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943844947972576,1456,1531943844947143530,base_link,0,1,40.592365,-79.8960003,360.005417305,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943845150690607,1457,1531943845148450794,base_link,0,1,40.5923302,-79.8960046,360.455427394,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943845319681937,1458,1531943845317547051,base_link,0,1,40.5922979,-79.8960114,360.635433883,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943845512960530,1459,1531943845512182267,base_link,0,1,40.5922657,-79.8960186,361.005439926,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943845741407855,1460,1531943845741077651,base_link,0,1,40.5922343,-79.8960263,361.305445127,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943845925999479,1461,1531943845923568564,base_link,0,1,40.5922032,-79.8960337,361.635450515,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943846168788302,1462,1531943846168467506,base_link,0,1,40.5921725,-79.8960409,361.885455945,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943846365222125,1463,1531943846364716467,base_link,0,1,40.592142,-79.8960474,362.095462014,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943846535633762,1464,1531943846535329190,base_link,0,1,40.5921118,-79.8960533,362.255468577,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943846790603113,1465,1531943846790282605,base_link,0,1,40.5920818,-79.8960583,362.325475983,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943846930912484,1466,1531943846930415146,base_link,0,1,40.5920516,-79.8960623,362.405484503,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943847169326260,1467,1531943847169152406,base_link,0,1,40.5920212,-79.8960651,362.53549434,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943847336173527,1468,1531943847335532895,base_link,0,1,40.5919906,-79.8960668,362.675505394,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943847574627112,1469,1531943847574375307,base_link,0,1,40.5919602,-79.8960674,362.665517496,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943847717830532,1470,1531943847717060525,base_link,0,1,40.5919296,-79.8960673,362.665530404,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943847960135655,1471,1531943847955641788,base_link,0,1,40.5918987,-79.8960667,362.565543956,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943848141204132,1472,1531943848133595838,base_link,0,1,40.5918677,-79.8960658,362.365557862,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943848337068146,1473,1531943848336766582,base_link,0,1,40.5918364,-79.8960646,362.195572206,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943848538306529,1474,1531943848537975141,base_link,0,1,40.5918047,-79.8960635,362.02558662,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943848787237978,1475,1531943848786916222,base_link,0,1,40.5917728,-79.8960623,361.845601226,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943848937662147,1476,1531943848934162156,base_link,0,1,40.5917406,-79.8960612,361.69561586,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943849135398302,1477,1531943849135126977,base_link,0,1,40.5917081,-79.8960603,361.58563042,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943849343867323,1478,1531943849343436256,base_link,0,1,40.5916754,-79.8960593,361.515645172,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943849544529653,1479,1531943849544109978,base_link,0,1,40.5916425,-79.8960586,361.465659706,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943849726802216,1480,1531943849725284986,base_link,0,1,40.5916095,-79.8960583,361.455673877,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943849934796876,1481,1531943849933856887,base_link,0,1,40.5915765,-79.8960587,361.565687336,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943850117025858,1482,1531943850116719398,base_link,0,1,40.5915435,-79.8960597,361.735700184,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943850304895415,1483,1531943850304662106,base_link,0,1,40.5915104,-79.896061,361.965712772,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943850510786584,1484,1531943850510092512,base_link,0,1,40.5914774,-79.8960626,362.205725016,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943850760134295,1485,1531943850759391616,base_link,0,1,40.5914446,-79.8960644,362.385736975,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943850945650025,1486,1531943850945115919,base_link,0,1,40.591412,-79.8960663,362.495748753,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943851123960721,1487,1531943851123587478,base_link,0,1,40.5913796,-79.8960683,362.53576035,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943851348720471,1488,1531943851348112670,base_link,0,1,40.5913471,-79.8960701,362.615772198,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943851577048371,1489,1531943851575774018,base_link,0,1,40.5913146,-79.8960716,362.71578436,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943851737265714,1490,1531943851736576570,base_link,0,1,40.5912821,-79.8960728,362.835796835,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943851947258886,1491,1531943851945751000,base_link,0,1,40.5912497,-79.8960738,362.925809478,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943852122586997,1492,1531943852121661440,base_link,0,1,40.5912173,-79.8960744,363.035822537,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943852357771590,1493,1531943852357493449,base_link,0,1,40.5911851,-79.896075,363.175835516,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943852538625045,1494,1531943852538118235,base_link,0,1,40.591153,-79.8960755,363.325848561,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943852750295194,1495,1531943852748591566,base_link,0,1,40.5911208,-79.8960764,363.475861243,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943852935932050,1496,1531943852935488151,base_link,0,1,40.5910887,-79.8960779,363.605873272,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943853117092448,1497,1531943853113561673,base_link,0,1,40.5910565,-79.8960803,363.735884424,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943853388196814,1498,1531943853387454359,base_link,0,1,40.5910244,-79.8960836,363.765894616,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943853554057394,1499,1531943853553072605,base_link,0,1,40.5909923,-79.896088,363.705903683,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943853731629419,1500,1531943853730820917,base_link,0,1,40.5909601,-79.8960938,363.495911361,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943853968489324,1501,1531943853968180752,base_link,0,1,40.5909279,-79.8961018,363.245916785,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943854138376227,1502,1531943854137950568,base_link,0,1,40.5908958,-79.8961123,362.985919605,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943854343291712,1503,1531943854342869381,base_link,0,1,40.590864,-79.8961253,362.715919736,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943854515046146,1504,1531943854514568199,base_link,0,1,40.5908326,-79.8961412,362.435916725,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943854749657378,1505,1531943854749193832,base_link,0,1,40.5908021,-79.8961603,362.155910052,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943854916326752,1506,1531943854916013443,base_link,0,1,40.5907726,-79.8961827,361.905899571,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943855152301555,1507,1531943855148243523,base_link,0,1,40.5907445,-79.8962083,361.685885214,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943855364975961,1508,1531943855364659037,base_link,0,1,40.5907182,-79.8962368,361.50586712,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943855567919281,1509,1531943855567533525,base_link,0,1,40.5906942,-79.8962683,361.365844974,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943855722035940,1510,1531943855721018032,base_link,0,1,40.5906727,-79.8963025,361.285818997,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943855928375988,1511,1531943855924141286,base_link,0,1,40.5906538,-79.8963388,361.215789763,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943856159149897,1512,1531943856158851501,base_link,0,1,40.5906375,-79.8963767,361.185757786,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943856350407213,1513,1531943856347288306,base_link,0,1,40.5906238,-79.8964158,361.155723475,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943856539921126,1514,1531943856539510763,base_link,0,1,40.5906129,-79.8964557,361.125687156,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943856737960283,1515,1531943856737740670,base_link,0,1,40.5906047,-79.8964961,361.165649179,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943856917353834,1516,1531943856917103533,base_link,0,1,40.5905993,-79.8965367,361.215609811,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943857143127710,1517,1531943857142754978,base_link,0,1,40.5905963,-79.8965771,361.305569631,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943857339640809,1518,1531943857338354488,base_link,0,1,40.5905954,-79.8966171,361.375528972,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943857543911481,1519,1531943857542150926,base_link,0,1,40.5905959,-79.8966565,361.515488336,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943857710420643,1520,1531943857709520429,base_link,0,1,40.5905978,-79.8966951,361.66544793,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943857948255660,1521,1531943857947878992,base_link,0,1,40.5906003,-79.8967328,361.975408195,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943858173881638,1522,1531943858173585194,base_link,0,1,40.5906032,-79.8967698,362.335369011,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943858361358590,1523,1531943858360627111,base_link,0,1,40.5906062,-79.8968061,362.625330506,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943858534090850,1524,1531943858530465100,base_link,0,1,40.5906092,-79.8968419,362.925292515,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943858743978133,1525,1531943858743137247,base_link,0,1,40.5906123,-79.8968771,363.1852551,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943858942851848,1526,1531943858942440941,base_link,0,1,40.5906152,-79.896912,363.39521808,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943859216357882,1527,1531943859215088393,base_link,0,1,40.5906178,-79.8969467,363.505181394,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943859340379128,1528,1531943859339844606,base_link,0,1,40.5906201,-79.8969812,363.535145043,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943859546490107,1529,1531943859546176702,base_link,0,1,40.5906219,-79.8970158,363.465108804,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943859744841720,1530,1531943859744471740,base_link,0,1,40.5906232,-79.8970506,363.375072573,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943859940779025,1531,1531943859939481312,base_link,0,1,40.590624,-79.8970857,363.28503625,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943860171071870,1532,1531943860170569604,base_link,0,1,40.5906243,-79.8971215,363.164999423,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943860371658693,1533,1531943860369155362,base_link,0,1,40.5906243,-79.8971578,362.944962212,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943860569290606,1534,1531943860568613974,base_link,0,1,40.5906239,-79.8971946,362.634924661,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943860755755512,1535,1531943860754569670,base_link,0,1,40.590623,-79.8972323,362.244886402,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943860974401614,1536,1531943860973840500,base_link,0,1,40.5906216,-79.8972708,361.844847537,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943861193846686,1537,1531943861193460642,base_link,0,1,40.5906198,-79.8973101,361.424808024,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943861313774224,1538,1531943861313415156,base_link,0,1,40.5906175,-79.8973503,361.044767803,0.435600034618,0.0,0.0,0.0,0.435600034618,0.0,0.0,0.0,1.74240013847,1
1531943861521562888,1539,1531943861516142534,base_link,0,1,40.5906147,-79.8973914,360.714726874,0.435600034618,0.0,0.0,0.0,0.435600034618,0.0,0.0,0.0,1.74240013847,1
1531943861747777898,1540,1531943861747442382,base_link,0,1,40.5906117,-79.8974328,360.524685725,0.435600034618,0.0,0.0,0.0,0.435600034618,0.0,0.0,0.0,1.74240013847,1
1531943861984560626,1541,1531943861983869210,base_link,0,1,40.5906086,-79.8974745,360.494644314,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943862205974287,1542,1531943862205578996,base_link,0,1,40.5906055,-79.8975159,360.544603213,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943862334062917,1543,1531943862333439597,base_link,0,1,40.5906027,-79.8975571,360.634562192,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943862547907739,1544,1531943862546877031,base_link,0,1,40.5906002,-79.8975981,360.774521252,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943862751004045,1545,1531943862750507923,base_link,0,1,40.590598,-79.897639,360.884480289,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943862936868518,1546,1531943862936188398,base_link,0,1,40.5905963,-79.8976798,360.98443922,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943863137238170,1547,1531943863136885055,base_link,0,1,40.5905951,-79.8977206,361.094397943,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943863405582622,1548,1531943863404659913,base_link,0,1,40.5905944,-79.8977613,361.204356558,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943863565567974,1549,1531943863565279722,base_link,0,1,40.5905942,-79.897802,361.304314965,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943863744036249,1550,1531943863743825403,base_link,0,1,40.5905943,-79.8978425,361.414273452,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943863911851590,1551,1531943863911471498,base_link,0,1,40.5905946,-79.8978829,361.59423196,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943864212924084,1552,1531943864212549496,base_link,0,1,40.5905952,-79.8979233,361.754190344,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943864329774832,1553,1531943864328921306,base_link,0,1,40.5905962,-79.8979635,361.924148766,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943864517309885,1554,1531943864516943681,base_link,0,1,40.5905973,-79.8980037,362.094107148,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943864717417433,1555,1531943864716820864,base_link,0,1,40.5905983,-79.8980435,362.294065985,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943864966491616,1556,1531943864966224868,base_link,0,1,40.5905995,-79.898083,362.464025048,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943865170992333,1557,1531943865170643601,base_link,0,1,40.5906007,-79.8981223,362.593984317,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943865375141854,1558,1531943865374622564,base_link,0,1,40.5906018,-79.8981615,362.703943735,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943865559058840,1559,1531943865558788955,base_link,0,1,40.5906025,-79.8982006,362.743903426,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943865757718921,1560,1531943865757402828,base_link,0,1,40.5906031,-79.8982399,362.723862957,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943865962862671,1561,1531943865962626289,base_link,0,1,40.5906035,-79.8982793,362.663822474,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943866164023653,1562,1531943866163655913,base_link,0,1,40.5906038,-79.8983189,362.59378183,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943866345863227,1563,1531943866345536735,base_link,0,1,40.590604,-79.8983586,362.54374113,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943866575806279,1564,1531943866575492427,base_link,0,1,40.5906042,-79.8983984,362.503700329,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943866766169115,1565,1531943866765878430,base_link,0,1,40.5906043,-79.8984382,362.503659574,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943866967142804,1566,1531943866966947191,base_link,0,1,40.5906042,-79.898478,362.503618906,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943867128154524,1567,1531943867127844383,base_link,0,1,40.5906041,-79.8985177,362.533578343,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943867391218416,1568,1531943867385682448,base_link,0,1,40.5906039,-79.8985573,362.583537926,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943867551425313,1569,1531943867551187972,base_link,0,1,40.5906037,-79.8985969,362.673497513,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943867739715248,1570,1531943867736608852,base_link,0,1,40.5906031,-79.8986363,362.833457475,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943867932068048,1571,1531943867931674773,base_link,0,1,40.5906023,-79.8986757,362.953417525,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943868137488413,1572,1531943868137274463,base_link,0,1,40.5906015,-79.8987151,363.043377577,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943868343453284,1573,1531943868343098248,base_link,0,1,40.5906004,-79.8987544,363.143337861,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943868539074721,1574,1531943868538900963,base_link,0,1,40.5905992,-79.8987938,363.293298087,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943868722197006,1575,1531943868721931377,base_link,0,1,40.590598,-79.8988331,363.493258417,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943868988101702,1576,1531943868987256976,base_link,0,1,40.590597,-79.8988724,363.713218666,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943869131773434,1577,1531943869131447902,base_link,0,1,40.5905962,-79.8989115,363.953179037,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943869379986753,1578,1531943869378987213,base_link,0,1,40.5905956,-79.8989504,364.233139531,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943869623440095,1579,1531943869622767943,base_link,0,1,40.5905953,-79.898989,364.463100208,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943869735902808,1580,1531943869735687547,base_link,0,1,40.5905952,-79.8990273,364.693061109,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943869936889852,1581,1531943869936569504,base_link,0,1,40.5905953,-79.8990653,364.913022235,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
