%time,field.header.seq,field.header.stamp,field.header.frame_id,field.commanded,field.measured
1531943832248533923,2504,1531943832247744685,NED,90.0,88.9184112549
1531943832287004557,2505,1531943832286344597,NED,90.0,88.9184112549
1531943832368610121,2506,1531943832368156558,NED,90.0,88.9184112549
1531943832403818267,2507,1531943832403143619,NED,90.0,88.9184112549
1531943832431139181,2508,1531943832428189809,NED,90.0,88.2921066284
1531943832473380233,2509,1531943832470907528,NED,90.0,88.2921066284
1531943832520107471,2510,1531943832519411351,NED,90.0,88.2921066284
1531943832587860115,2511,1531943832587007262,NED,90.0,88.2921066284
1531943832610511903,2512,1531943832609345101,NED,90.0,88.2921066284
1531943832690442319,2513,1531943832689531482,NED,90.0,88.2921066284
1531943832722712837,2514,1531943832721808368,NED,90.0,88.2921066284
1531943832774638123,2515,1531943832773795573,NED,90.0,87.0448074341
1531943832814759329,2516,1531943832811903684,NED,90.0,87.0448074341
1531943832915670064,2517,1531943832914958681,NED,90.0,87.0448074341
1531943832966854463,2518,1531943832961360034,NED,90.0,87.0448074341
1531943833020290323,2519,1531943833019610907,NED,90.0,87.0448074341
1531943833049040021,2520,1531943833048267678,NED,90.0,87.0448074341
1531943833119982964,2521,1531943833119283389,NED,90.0,87.0448074341
1531943833143095226,2522,1531943833142076519,NED,90.0,87.0448074341
1531943833218463908,2523,1531943833217241907,NED,90.0,87.6163101196
1531943833254151825,2524,1531943833251951595,NED,90.0,87.6163101196
1531943833275162352,2525,1531943833272874028,NED,90.0,87.6163101196
1531943833321863191,2526,1531943833320483208,NED,90.0,87.6163101196
1531943833381874076,2527,1531943833378585892,NED,90.0,87.6163101196
1531943833416182938,2528,1531943833415388899,NED,90.0,87.6163101196
1531943833470555203,2529,1531943833469609294,NED,90.0,87.6163101196
1531943833545027639,2530,1531943833544397343,NED,90.0,87.6163101196
1531943833616838796,2531,1531943833610100862,NED,90.0,86.8037033081
1531943833705152567,2532,1531943833703931014,NED,90.0,86.8037033081
1531943833769863682,2533,1531943833767678173,NED,89.0,86.8037033081
1531943833813425775,2534,1531943833812173695,NED,89.0,86.8037033081
1531943833837888069,2535,1531943833836956913,NED,89.0,86.8037033081
1531943833900161134,2536,1531943833898217766,NED,89.0,86.5009918213
1531943833941265529,2537,1531943833940499459,NED,89.0,86.5009918213
1531943834033483830,2538,1531943834032640992,NED,89.0,86.5009918213
1531943834096418648,2539,1531943834093483996,NED,89.0,86.5009918213
1531943834163755973,2540,1531943834159014686,NED,89.0,86.5009918213
1531943834219811963,2541,1531943834218839399,NED,89.0,86.5009918213
1531943834248355807,2542,1531943834247768039,NED,89.0,86.5009918213
1531943834315592909,2543,1531943834314291773,NED,89.0,88.388710022
1531943834341150550,2544,1531943834336821227,NED,89.0,88.388710022
1531943834444327151,2545,1531943834442362695,NED,90.0,88.388710022
1531943834493535704,2546,1531943834489102638,NED,90.0,88.388710022
1531943834570462992,2547,1531943834569936439,NED,90.0,88.388710022
1531943834625495251,2548,1531943834623781896,NED,90.0,88.388710022
1531943834649849707,2549,1531943834647505671,NED,90.0,87.9716873169
1531943834765625834,2550,1531943834762274035,NED,90.0,87.9716873169
1531943834799522317,2551,1531943834796064760,NED,90.0,87.9716873169
1531943834837449568,2552,1531943834835068925,NED,90.0,87.9716873169
1531943834869925589,2553,1531943834869325084,NED,90.0,87.9716873169
1531943834922014843,2554,1531943834920739275,NED,90.0,87.9716873169
1531943834983645485,2555,1531943834981787780,NED,90.0,87.9716873169
1531943834993125786,2556,1531943834992529441,NED,90.0,85.6550064087
1531943835049937480,2557,1531943835049219217,NED,90.0,85.6550064087
1531943835068889858,2558,1531943835068240938,NED,90.0,85.6550064087
1531943835131247597,2559,1531943835130594581,NED,90.0,85.6550064087
1531943835194857864,2560,1531943835193881684,NED,90.0,85.6550064087
1531943835243485242,2561,1531943835239564490,NED,90.0,85.6550064087
1531943835287092873,2562,1531943835284778053,NED,89.0,85.6550064087
1531943835389225361,2563,1531943835388413786,NED,89.0,85.6550064087
1531943835417680791,2564,1531943835416951584,NED,89.0,86.2719726562
1531943835436665169,2565,1531943835435873146,NED,89.0,86.2719726562
1531943835473529297,2566,1531943835472057187,NED,89.0,86.2719726562
1531943835547695181,2567,1531943835546512731,NED,89.0,86.2719726562
1531943835574516551,2568,1531943835572879867,NED,89.0,86.2719726562
1531943835606347365,2569,1531943835605637581,NED,89.0,86.2719726562
1531943835672403651,2570,1531943835668106583,NED,89.0,86.2719726562
1531943835712305790,2571,1531943835708781993,NED,89.0,86.4248046875
1531943835757412475,2572,1531943835756301960,NED,89.0,86.4248046875
1531943835817309763,2573,1531943835816091890,NED,89.0,86.4248046875
1531943835832784263,2574,1531943835831506487,NED,89.0,86.4248046875
1531943835928329087,2575,1531943835927423658,NED,89.0,86.4248046875
1531943835953627020,2576,1531943835950972717,NED,89.0,86.4248046875
1531943835995595823,2577,1531943835992101401,NED,89.0,86.4248046875
1531943836045536849,2578,1531943836044539166,NED,89.0,86.4248046875
1531943836098874379,2579,1531943836096557063,NED,89.0,82.990272522
1531943836121452409,2580,1531943836119511185,NED,89.0,82.990272522
1531943836185715311,2581,1531943836184536125,NED,89.0,82.990272522
1531943836285167129,2582,1531943836283635340,NED,89.0,82.990272522
1531943836352178125,2583,1531943836351211161,NED,89.0,82.990272522
1531943836384683555,2584,1531943836384144202,NED,89.0,82.990272522
1531943836422925332,2585,1531943836419990200,NED,89.0,82.990272522
1531943836494994251,2586,1531943836493787225,NED,89.0,82.990272522
1531943836548457251,2587,1531943836547765483,NED,89.0,83.3782119751
1531943836575091488,2588,1531943836574670469,NED,89.0,83.3782119751
1531943836593299907,2589,1531943836592143697,NED,89.0,83.3782119751
1531943836655144182,2590,1531943836654324416,NED,89.0,83.3782119751
1531943836712268482,2591,1531943836708101652,NED,89.0,83.3782119751
1531943836778881370,2592,1531943836777895462,NED,89.0,83.3782119751
1531943836811810955,2593,1531943836810980725,NED,89.0,83.3782119751
1531943836834782325,2594,1531943836834004190,NED,89.0,83.3782119751
1531943836904768549,2595,1531943836903548340,NED,89.0,83.3782119751
1531943836943392369,2596,1531943836940104569,NED,89.0,84.5469665527
1531943836994091114,2597,1531943836993531825,NED,89.0,84.5469665527
1531943837013761372,2598,1531943837013202499,NED,89.0,84.5469665527
1531943837084250472,2599,1531943837082679675,NED,89.0,84.5469665527
1531943837149583665,2600,1531943837148748443,NED,89.0,84.5469665527
1531943837179117420,2601,1531943837174645730,NED,89.0,84.5469665527
1531943837214490176,2602,1531943837213556843,NED,89.0,84.5469665527
1531943837298804100,2603,1531943837297283703,NED,89.0,84.5469665527
1531943837325515041,2604,1531943837325063399,NED,89.0,84.5469665527
1531943837355652341,2605,1531943837351798403,NED,89.0,84.5469665527
1531943837403683440,2606,1531943837403116407,NED,89.0,84.5469665527
1531943837435391888,2607,1531943837433948194,NED,89.0,86.7200927734
1531943837523610309,2608,1531943837517541934,NED,89.0,86.7200927734
1531943837546885547,2609,1531943837543056666,NED,89.0,86.7200927734
1531943837591017910,2610,1531943837590526460,NED,89.0,86.7200927734
1531943837652113619,2611,1531943837651305660,NED,89.0,86.7200927734
1531943837697030067,2612,1531943837696369179,NED,89.0,86.7200927734
1531943837744299320,2613,1531943837741097502,NED,89.0,86.7200927734
1531943837816746091,2614,1531943837816089299,NED,89.0,86.7200927734
1531943837834029722,2615,1531943837832840393,NED,89.0,86.7200927734
1531943837922630346,2616,1531943837917343402,NED,89.0,84.7185134888
1531943837970564039,2617,1531943837969291670,NED,89.0,84.7185134888
1531943838007825636,2618,1531943838007123564,NED,89.0,84.7185134888
1531943838046500817,2619,1531943838045509853,NED,89.0,84.7185134888
1531943838118118544,2620,1531943838117349050,NED,90.0,84.7185134888
1531943838151177025,2621,1531943838150245836,NED,90.0,84.7185134888
1531943838180210019,2622,1531943838178652789,NED,90.0,83.9454269409
1531943838210891152,2623,1531943838210471349,NED,90.0,83.9454269409
1531943838315410722,2624,1531943838313432826,NED,90.0,83.9454269409
1531943838394328297,2625,1531943838392000774,NED,90.0,83.9454269409
1531943838426291176,2626,1531943838422073338,NED,90.0,83.9454269409
1531943838487821377,2627,1531943838480795701,NED,90.0,83.9454269409
1531943838513324461,2628,1531943838509205854,NED,90.0,83.9454269409
1531943838575747515,2629,1531943838574503338,NED,90.0,83.9454269409
1531943838618756180,2630,1531943838616111412,NED,90.0,84.0169525146
1531943838695999151,2631,1531943838694408546,NED,91.0,84.0169525146
1531943838752441478,2632,1531943838751778286,NED,91.0,84.0169525146
1531943838797429542,2633,1531943838796611376,NED,91.0,84.0169525146
1531943838819816632,2634,1531943838819406269,NED,91.0,84.0169525146
1531943838893485695,2635,1531943838892650217,NED,92.0,84.0169525146
1531943838956214825,2636,1531943838955637584,NED,92.0,84.0169525146
1531943839015773467,2637,1531943839014984324,NED,93.0,85.9731445312
1531943839076000677,2638,1531943839075176015,NED,93.0,85.9731445312
1531943839115186380,2639,1531943839114276311,NED,93.0,85.9731445312
1531943839155923362,2640,1531943839153615421,NED,93.0,85.9731445312
1531943839209882007,2641,1531943839207873647,NED,94.0,85.9731445312
1531943839231063512,2642,1531943839230440639,NED,94.0,85.9731445312
1531943839296359141,2643,1531943839294197983,NED,94.0,85.9731445312
1531943839370267210,2644,1531943839369002202,NED,94.0,85.9731445312
1531943839412493677,2645,1531943839411884117,NED,97.0,85.5943069458
1531943839446970670,2646,1531943839445964410,NED,97.0,85.5943069458
1531943839542237330,2647,1531943839540127947,NED,98.0,85.5943069458
1531943839642463162,2648,1531943839640085079,NED,100.0,85.5943069458
1531943839698835283,2649,1531943839694104300,NED,101.0,85.5943069458
1531943839737746910,2650,1531943839737330115,NED,101.0,85.5943069458
1531943839827614883,2651,1531943839823068441,NED,101.0,85.5943069458
1531943839850294929,2652,1531943839848253994,NED,101.0,84.6473464966
1531943839920286598,2653,1531943839919026645,NED,105.0,84.6473464966
1531943839944749727,2654,1531943839944027464,NED,105.0,84.6473464966
1531943839991322510,2655,1531943839990703637,NED,106.0,84.6473464966
1531943840033603953,2656,1531943840030863826,NED,106.0,84.6473464966
1531943840112522268,2657,1531943840111936419,NED,111.0,84.6473464966
1531943840172715496,2658,1531943840171877074,NED,112.0,84.6473464966
1531943840232497784,2659,1531943840229941271,NED,112.0,84.6473464966
1531943840328272632,2660,1531943840327309892,NED,113.0,90.3184051514
1531943840345747398,2661,1531943840341860053,NED,113.0,90.3184051514
1531943840412153959,2662,1531943840411630062,NED,116.0,90.3184051514
1531943840468093830,2663,1531943840467612812,NED,116.0,90.3184051514
1531943840506538040,2664,1531943840498461881,NED,117.0,90.3184051514
1531943840541170199,2665,1531943840539115152,NED,117.0,90.3184051514
1531943840603557481,2666,1531943840601680543,NED,117.0,90.3184051514
1531943840713303521,2667,1531943840711945553,NED,123.0,90.3184051514
1531943840752548425,2668,1531943840751959952,NED,123.0,92.1148376465
1531943840801401885,2669,1531943840799986606,NED,124.0,92.1148376465
1531943840896696995,2670,1531943840894587004,NED,126.0,92.1148376465
1531943840944405157,2671,1531943840943816972,NED,126.0,92.1148376465
1531943841010153422,2672,1531943841009231449,NED,127.0,92.1148376465
1531943841039786026,2673,1531943841037357735,NED,127.0,95.2831497192
1531943841076367059,2674,1531943841074857381,NED,133.0,95.2831497192
1531943841118730806,2675,1531943841111446606,NED,133.0,95.2831497192
1531943841203779289,2676,1531943841201285079,NED,134.0,95.2831497192
1531943841224986651,2677,1531943841224449089,NED,134.0,95.2831497192
1531943841326949746,2678,1531943841326379353,NED,135.0,95.2831497192
1531943841387051905,2679,1531943841386217419,NED,139.0,95.2831497192
1531943841424005253,2680,1531943841423169775,NED,139.0,95.2831497192
1531943841463005137,2681,1531943841462422040,NED,139.0,95.2831497192
1531943841494002877,2682,1531943841493141639,NED,140.0,103.536613464
1531943841557833982,2683,1531943841557020712,NED,140.0,103.536613464
1531943841613775295,2684,1531943841612296528,NED,145.0,103.536613464
1531943841638707283,2685,1531943841637964444,NED,145.0,103.536613464
1531943841723427482,2686,1531943841720941688,NED,146.0,103.536613464
1531943841737204533,2687,1531943841736371391,NED,146.0,103.536613464
1531943841836126737,2688,1531943841834940767,NED,149.0,109.945144653
1531943841923850804,2689,1531943841922658434,NED,151.0,109.945144653
1531943841943575751,2690,1531943841943138284,NED,151.0,109.945144653
1531943842011465880,2691,1531943842010630530,NED,152.0,109.945144653
1531943842038504532,2692,1531943842036866791,NED,152.0,109.945144653
1531943842115966451,2693,1531943842107580120,NED,157.0,109.945144653
1531943842167375211,2694,1531943842166465078,NED,157.0,118.394119263
1531943842221891390,2695,1531943842220116563,NED,158.0,118.394119263
1531943842236246162,2696,1531943842235085024,NED,158.0,118.394119263
1531943842288513856,2697,1531943842288072933,NED,159.0,118.394119263
1531943842343389998,2698,1531943842342850036,NED,159.0,118.394119263
1531943842429017004,2699,1531943842427490686,NED,165.0,118.394119263
1531943842575657934,2700,1531943842574886776,NED,166.0,126.540206909
1531943842601567416,2701,1531943842600149769,NED,170.0,126.540206909
1531943842643228580,2702,1531943842642574188,NED,170.0,126.540206909
1531943842676108410,2703,1531943842674113746,NED,171.0,126.540206909
1531943842743078552,2704,1531943842742444031,NED,171.0,126.540206909
1531943842789079793,2705,1531943842788533783,NED,174.0,134.466918945
1531943842848880452,2706,1531943842847652787,NED,174.0,134.466918945
1531943842865184384,2707,1531943842864804005,NED,174.0,134.466918945
1531943842895913264,2708,1531943842895233304,NED,175.0,134.466918945
1531943842953628733,2709,1531943842952639176,NED,175.0,134.466918945
1531943843011876739,2710,1531943843007796307,NED,176.0,134.466918945
1531943843053865932,2711,1531943843053145013,NED,176.0,134.466918945
1531943843117970286,2712,1531943843114233530,NED,178.0,134.466918945
1531943843147781193,2713,1531943843147404397,NED,178.0,146.529632568
1531943843209996001,2714,1531943843209246122,NED,179.0,146.529632568
1531943843231686973,2715,1531943843230423212,NED,179.0,146.529632568
1531943843292693892,2716,1531943843292133130,NED,-178.0,146.529632568
1531943843350089621,2717,1531943843342575887,NED,-178.0,146.529632568
1531943843402432195,2718,1531943843395767731,NED,-178.0,146.529632568
1531943843437045317,2719,1531943843436215183,NED,-178.0,146.529632568
1531943843524412560,2720,1531943843523253502,NED,-177.0,157.339859009
1531943843553040633,2721,1531943843552568223,NED,-177.0,157.339859009
1531943843608478306,2722,1531943843607517390,NED,-176.0,157.339859009
1531943843656861343,2723,1531943843655427632,NED,-176.0,157.339859009
1531943843739356261,2724,1531943843735777999,NED,-175.0,157.339859009
1531943843843155531,2725,1531943843835108075,NED,-175.0,157.339859009
1531943843904166929,2726,1531943843902629347,NED,-175.0,157.339859009
1531943843947649289,2727,1531943843946180986,NED,-175.0,169.322296143
1531943843999538652,2728,1531943843993908704,NED,-174.0,169.322296143
1531943844062567788,2729,1531943844047778492,NED,-174.0,169.322296143
1531943844114300770,2730,1531943844108876035,NED,-174.0,169.322296143
1531943844143876641,2731,1531943844139482197,NED,-174.0,169.322296143
1531943844212771274,2732,1531943844211854037,NED,-174.0,169.322296143
1531943844239032977,2733,1531943844238357273,NED,-174.0,169.322296143
1531943844288623617,2734,1531943844288050663,NED,-174.0,169.322296143
1531943844350194433,2735,1531943844349558025,NED,-174.0,169.322296143
1531943844407987503,2736,1531943844406960700,NED,-174.0,169.322296143
1531943844436801207,2737,1531943844435171755,NED,-174.0,-179.728775024
1531943844474859025,2738,1531943844472420238,NED,-174.0,-179.728775024
1531943844518587751,2739,1531943844516855580,NED,-174.0,-179.728775024
1531943844572579330,2740,1531943844571847275,NED,-174.0,-179.728775024
1531943844644291658,2741,1531943844642999897,NED,-174.0,-179.728775024
1531943844674063783,2742,1531943844673648075,NED,-174.0,-179.728775024
1531943844717465344,2743,1531943844716191344,NED,-174.0,-179.728775024
1531943844754874402,2744,1531943844751906245,NED,-174.0,-179.728775024
1531943844819741435,2745,1531943844818367468,NED,-174.0,-179.728775024
1531943844859687134,2746,1531943844847468688,NED,-174.0,-179.728775024
1531943844920168364,2747,1531943844919290871,NED,-174.0,-172.079818726
1531943844958843070,2748,1531943844956405275,NED,-174.0,-172.079818726
1531943844995728934,2749,1531943844994905392,NED,-174.0,-172.079818726
1531943845048688623,2750,1531943845048239572,NED,-174.0,-172.079818726
1531943845113751303,2751,1531943845112611733,NED,-175.0,-172.079818726
1531943845151070443,2752,1531943845149435710,NED,-175.0,-172.079818726
1531943845201736623,2753,1531943845199573641,NED,-175.0,-172.079818726
1531943845238785717,2754,1531943845234693254,NED,-175.0,-168.565643311
1531943845348482074,2755,1531943845344520841,NED,-175.0,-168.565643311
1531943845401103527,2756,1531943845400100115,NED,-176.0,-168.565643311
1531943845457864514,2757,1531943845457183754,NED,-176.0,-168.565643311
1531943845531927856,2758,1531943845530816093,NED,-176.0,-168.565643311
1531943845613593602,2759,1531943845606804595,NED,-176.0,-168.565643311
1531943845645563781,2760,1531943845638669592,NED,-176.0,-166.638702393
1531943845725236112,2761,1531943845724004063,NED,-177.0,-166.638702393
1531943845748297021,2762,1531943845745922393,NED,-177.0,-166.638702393
1531943845817397350,2763,1531943845816643279,NED,-177.0,-166.638702393
1531943845858179392,2764,1531943845857117164,NED,-177.0,-166.638702393
1531943845926351347,2765,1531943845925297440,NED,-177.0,-166.638702393
1531943845956389261,2766,1531943845955894675,NED,-177.0,-166.638702393
1531943845994147531,2767,1531943845990487319,NED,-177.0,-166.638702393
1531943846058139218,2768,1531943846057084382,NED,-177.0,-166.638702393
1531943846118611907,2769,1531943846117766413,NED,-178.0,-166.638702393
1531943846170585880,2770,1531943846169555749,NED,-178.0,-168.808929443
1531943846208397367,2771,1531943846206964584,NED,-178.0,-168.808929443
1531943846235816464,2772,1531943846233680554,NED,-178.0,-168.808929443
1531943846320880221,2773,1531943846318574136,NED,-178.0,-168.808929443
1531943846368263593,2774,1531943846366287105,NED,-178.0,-168.808929443
1531943846435165933,2775,1531943846433403586,NED,-179.0,-168.808929443
1531943846497061837,2776,1531943846494478764,NED,-179.0,-168.808929443
1531943846537519628,2777,1531943846536861972,NED,-179.0,-168.808929443
1531943846606900050,2778,1531943846605871231,NED,-179.0,-168.808929443
1531943846641919986,2779,1531943846640570466,NED,-179.0,-171.854888916
1531943846695011514,2780,1531943846694165860,NED,-179.0,-171.854888916
1531943846714481555,2781,1531943846713477247,NED,-179.0,-171.854888916
1531943846793187339,2782,1531943846792162167,NED,-179.0,-171.854888916
1531943846821127102,2783,1531943846813639319,NED,-179.0,-171.854888916
1531943846886290871,2784,1531943846885161925,NED,-179.0,-171.854888916
1531943846965927364,2785,1531943846965420426,NED,-179.0,-171.854888916
1531943846988315513,2786,1531943846987743712,NED,-179.0,-174.957519531
1531943847037701039,2787,1531943847033253860,NED,-179.0,-174.957519531
1531943847074077023,2788,1531943847073724995,NED,179.0,-174.957519531
1531943847134062423,2789,1531943847131118106,NED,179.0,-174.957519531
1531943847170447911,2790,1531943847170001580,NED,179.0,-174.957519531
1531943847209694517,2791,1531943847209115004,NED,179.0,-174.957519531
1531943847271584534,2792,1531943847269080820,NED,179.0,-174.957519531
1531943847339829644,2793,1531943847338896055,NED,179.0,-174.957519531
1531943847394611489,2794,1531943847390513458,NED,179.0,-177.389022827
1531943847461433192,2795,1531943847458274286,NED,179.0,-177.389022827
1531943847481970420,2796,1531943847477443178,NED,179.0,-177.389022827
1531943847536780617,2797,1531943847536150897,NED,179.0,-177.389022827
1531943847579764651,2798,1531943847575855962,NED,-179.0,-177.389022827
1531943847631183145,2799,1531943847630050614,NED,-179.0,-177.389022827
1531943847674533702,2800,1531943847673120535,NED,-179.0,-177.389022827
1531943847728664515,2801,1531943847726777722,NED,-179.0,-177.389022827
1531943847798773507,2802,1531943847797734255,NED,-179.0,-179.062469482
1531943847831636349,2803,1531943847829047483,NED,-179.0,-179.062469482
1531943847893525822,2804,1531943847890139462,NED,-179.0,-179.062469482
1531943847960383844,2805,1531943847956086903,NED,-179.0,-179.062469482
1531943848037407250,2806,1531943848035902724,NED,-179.0,-179.062469482
1531943848076521795,2807,1531943848075404080,NED,-179.0,-179.062469482
1531943848141530528,2808,1531943848134666673,NED,-179.0,-179.062469482
1531943848183464687,2809,1531943848181750051,NED,-179.0,-179.062469482
1531943848252255296,2810,1531943848251551368,NED,-179.0,-179.73274231
1531943848275235503,2811,1531943848274621014,NED,-179.0,-179.73274231
1531943848342944397,2812,1531943848338677439,NED,-179.0,-179.73274231
1531943848382564567,2813,1531943848380698765,NED,-179.0,-179.73274231
1531943848430257346,2814,1531943848427325700,NED,-179.0,-179.73274231
1531943848495280223,2815,1531943848494639942,NED,-179.0,-179.73274231
1531943848543212039,2816,1531943848539461875,NED,-179.0,179.01411438
1531943848587556185,2817,1531943848581717054,NED,-179.0,179.01411438
1531943848636683123,2818,1531943848635959867,NED,-179.0,179.01411438
1531943848675413479,2819,1531943848674660592,NED,-179.0,179.01411438
1531943848716234404,2820,1531943848715482124,NED,-179.0,179.01411438
1531943848789136483,2821,1531943848788386316,NED,-179.0,179.01411438
1531943848809687312,2822,1531943848808640188,NED,-179.0,179.01411438
1531943848876294298,2823,1531943848875048137,NED,-179.0,179.01411438
1531943848938381082,2824,1531943848935626523,NED,-179.0,179.01411438
1531943849003589237,2825,1531943849001603085,NED,-179.0,178.250411987
1531943849019386874,2826,1531943849016547932,NED,-179.0,178.250411987
1531943849066305903,2827,1531943849058816232,NED,-179.0,178.250411987
1531943849113522145,2828,1531943849113001319,NED,-179.0,178.250411987
1531943849165472026,2829,1531943849162251200,NED,-179.0,178.250411987
1531943849197668605,2830,1531943849197186275,NED,-179.0,178.250411987
1531943849260792370,2831,1531943849258610412,NED,-179.0,178.250411987
1531943849293648365,2832,1531943849292914582,NED,-178.0,178.250411987
1531943849345977826,2833,1531943849345120268,NED,-178.0,178.250411987
1531943849399564680,2834,1531943849398872208,NED,-178.0,178.250411987
1531943849435198083,2835,1531943849434533450,NED,-178.0,178.250411987
1531943849498316536,2836,1531943849497579137,NED,-178.0,-179.736114502
1531943849548005900,2837,1531943849547084631,NED,-178.0,-179.736114502
1531943849587862484,2838,1531943849587236028,NED,-178.0,-179.736114502
1531943849647451443,2839,1531943849646409696,NED,-178.0,-179.736114502
1531943849696474351,2840,1531943849695304989,NED,-178.0,-179.736114502
1531943849732751714,2841,1531943849731837005,NED,-178.0,-179.736114502
1531943849792885147,2842,1531943849791859111,NED,-178.0,-179.736114502
1531943849859949377,2843,1531943849858242517,NED,-178.0,-179.736114502
1531943849902632360,2844,1531943849902056623,NED,-178.0,-179.736114502
1531943849938941915,2845,1531943849936723765,NED,-178.0,-177.605224609
1531943850024453351,2846,1531943850023416020,NED,-179.0,-177.605224609
1531943850078448330,2847,1531943850077536532,NED,-179.0,-177.605224609
1531943850142190553,2848,1531943850140304687,NED,-179.0,-177.605224609
1531943850174499899,2849,1531943850173581414,NED,-179.0,-177.605224609
1531943850217725597,2850,1531943850216862951,NED,-179.0,-177.605224609
1531943850273466891,2851,1531943850272833458,NED,-179.0,-177.605224609
1531943850307690102,2852,1531943850306438245,NED,-179.0,-177.605224609
1531943850351306259,2853,1531943850347909019,NED,-179.0,-177.605224609
1531943850445218910,2854,1531943850443985101,NED,-179.0,-177.694534302
1531943850513246651,2855,1531943850512034921,NED,-179.0,-177.694534302
1531943850569798239,2856,1531943850565732143,NED,-179.0,-177.694534302
1531943850614772364,2857,1531943850614026069,NED,-179.0,-177.694534302
1531943850637022469,2858,1531943850636401901,NED,-179.0,-177.694534302
1531943850723082925,2859,1531943850721993562,NED,-179.0,-177.694534302
1531943850768359894,2860,1531943850762705305,NED,-179.0,-177.694534302
1531943850792629944,2861,1531943850792008319,NED,-179.0,-177.694534302
1531943850833142041,2862,1531943850832578208,NED,-179.0,-177.925598145
1531943850888343885,2863,1531943850887904690,NED,-179.0,-177.925598145
1531943850947233974,2864,1531943850946490623,NED,-179.0,-177.925598145
1531943851008127623,2865,1531943851006953109,NED,-179.0,-177.925598145
1531943851089364649,2866,1531943851087859963,NED,-179.0,-177.925598145
1531943851108056749,2867,1531943851107545299,NED,-179.0,-177.925598145
1531943851130097225,2868,1531943851129625806,NED,-179.0,-177.925598145
1531943851217743103,2869,1531943851217245253,NED,-179.0,-177.925598145
1531943851240211414,2870,1531943851236854622,NED,-179.0,-177.925598145
1531943851323799517,2871,1531943851322685962,NED,-179.0,-177.925598145
1531943851354628177,2872,1531943851353607517,NED,-179.0,-178.567352295
1531943851429553630,2873,1531943851428927141,NED,-179.0,-178.567352295
1531943851536090774,2874,1531943851533850960,NED,-179.0,-178.567352295
1531943851605969694,2875,1531943851605414756,NED,-179.0,-178.567352295
1531943851680194067,2876,1531943851678646117,NED,-177.0,-178.661819458
1531943851703266211,2877,1531943851702456588,NED,-177.0,-178.661819458
1531943851746283752,2878,1531943851737971242,NED,-177.0,-178.661819458
1531943851800474249,2879,1531943851799796273,NED,-177.0,-178.661819458
1531943851852833695,2880,1531943851852118728,NED,-177.0,-178.661819458
1531943851929660341,2881,1531943851927664269,NED,-176.0,-178.675354004
1531943851956265820,2882,1531943851949319566,NED,-176.0,-178.675354004
1531943852004625666,2883,1531943852004090632,NED,-176.0,-178.675354004
1531943852039227722,2884,1531943852038368724,NED,-176.0,-178.675354004
1531943852061936575,2885,1531943852059005986,NED,-176.0,-178.675354004
1531943852101500397,2886,1531943852098705550,NED,-172.0,-178.675354004
1531943852130229883,2887,1531943852129502532,NED,-172.0,-178.675354004
1531943852195637978,2888,1531943852195081888,NED,-172.0,-178.675354004
1531943852244661145,2889,1531943852243938593,NED,-172.0,-178.955703735
1531943852318038713,2890,1531943852317228963,NED,-172.0,-178.955703735
1531943852359132214,2891,1531943852358600508,NED,-172.0,-178.955703735
1531943852399198910,2892,1531943852398596101,NED,-170.0,-178.955703735
1531943852437373213,2893,1531943852436593766,NED,-170.0,-178.955703735
1531943852513707675,2894,1531943852512826277,NED,-170.0,-178.955703735
1531943852544733133,2895,1531943852539880966,NED,-170.0,-178.955703735
1531943852613526692,2896,1531943852610737317,NED,-164.0,-178.864517212
1531943852638969336,2897,1531943852638271617,NED,-164.0,-178.864517212
1531943852729472207,2898,1531943852727502534,NED,-164.0,-178.864517212
1531943852750467800,2899,1531943852749502660,NED,-164.0,-178.864517212
1531943852808657451,2900,1531943852808067762,NED,-161.0,-178.864517212
1531943852857724906,2901,1531943852856921651,NED,-161.0,-178.864517212
1531943852875392378,2902,1531943852874492869,NED,-160.0,-178.864517212
1531943852937662717,2903,1531943852936364013,NED,-160.0,-178.864517212
1531943853041448441,2904,1531943853036281333,NED,-159.0,-178.864517212
1531943853097670916,2905,1531943853094766278,NED,-154.0,-177.906326294
1531943853131140987,2906,1531943853130372452,NED,-154.0,-177.906326294
1531943853206195081,2907,1531943853204176353,NED,-153.0,-177.906326294
1531943853248238939,2908,1531943853247712129,NED,-153.0,-177.906326294
1531943853315162793,2909,1531943853314517712,NED,-151.0,-177.906326294
1531943853399663624,2910,1531943853391156940,NED,-150.0,-174.350128174
1531943853423223027,2911,1531943853421370217,NED,-150.0,-174.350128174
1531943853469863919,2912,1531943853468745084,NED,-149.0,-174.350128174
1531943853555462177,2913,1531943853554748234,NED,-143.0,-174.350128174
1531943853602631031,2914,1531943853596486047,NED,-143.0,-174.350128174
1531943853645493023,2915,1531943853644860167,NED,-143.0,-174.350128174
1531943853694702109,2916,1531943853693236910,NED,-142.0,-174.350128174
1531943853739679149,2917,1531943853733342391,NED,-142.0,-169.478942871
1531943853773901723,2918,1531943853771174107,NED,-139.0,-169.478942871
1531943853844572412,2919,1531943853841095845,NED,-139.0,-169.478942871
1531943853865819331,2920,1531943853865311624,NED,-139.0,-169.478942871
1531943853912460606,2921,1531943853909701791,NED,-138.0,-169.478942871
1531943853970790609,2922,1531943853969926235,NED,-133.0,-169.478942871
