%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1531943846571678773,1128,1531943846569857195,base_link,0,1,40.5920641,-79.8960637,361.175477843,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943846798700873,1129,1531943846797320057,base_link,0,1,40.5920347,-79.8960672,361.285486543,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943847041277316,1130,1531943847040050291,base_link,0,1,40.5919955,-79.89607,361.375500063,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943847286423654,1131,1531943847285328531,base_link,0,1,40.5919562,-79.8960707,361.395515786,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943847545694240,1132,1531943847544961096,base_link,0,1,40.5919232,-79.89607,361.345530315,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943847808248338,1133,1531943847806055500,base_link,0,1,40.5918836,-79.8960684,361.185548536,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943848046225162,1134,1531943848043765191,base_link,0,1,40.5918436,-79.8960662,360.925567548,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943848283071698,1135,1531943848282425594,base_link,0,1,40.5918063,-79.896064,360.635585436,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943848568580762,1136,1531943848564466347,base_link,0,1,40.5917622,-79.8960616,360.285606389,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943848794193639,1137,1531943848792825112,base_link,0,1,40.5917268,-79.8960599,360.045622983,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943849045330695,1138,1531943849043665787,base_link,0,1,40.591685,-79.8960584,359.815642065,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943849279548884,1139,1531943849278669919,base_link,0,1,40.5916459,-79.8960574,359.615659509,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943849535203779,1140,1531943849534175696,base_link,0,1,40.5916065,-79.8960569,359.505676574,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943849744861139,1141,1531943849735292868,base_link,0,1,40.5915702,-79.896057,359.515691728,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943850034517328,1142,1531943850033212864,base_link,0,1,40.5915241,-79.8960585,359.695709574,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943850244612511,1143,1531943850243055442,base_link,0,1,40.5914876,-79.8960605,359.885722878,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943850472651738,1144,1531943850469872475,base_link,0,1,40.591448,-79.8960628,360.075737185,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943850731301452,1145,1531943850729654175,base_link,0,1,40.5914102,-79.8960651,360.165750743,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943850968035968,1146,1531943850966065271,base_link,0,1,40.5913679,-79.8960679,360.18576569,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943851226924019,1147,1531943851226073469,base_link,0,1,40.5913287,-79.8960702,360.185779852,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943851496387306,1148,1531943851495531092,base_link,0,1,40.5912833,-79.8960721,360.255797047,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943851707817261,1149,1531943851706311871,base_link,0,1,40.5912506,-79.8960729,360.325810022,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943851963835746,1150,1531943851961452223,base_link,0,1,40.5912112,-79.8960734,360.395826138,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943852172602121,1151,1531943852171389655,base_link,0,1,40.5911724,-79.8960737,360.505842214,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943852410965972,1152,1531943852410075774,base_link,0,1,40.5911337,-79.8960741,360.635858152,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943852666788401,1153,1531943852665720094,base_link,0,1,40.5910916,-79.8960754,360.775874612,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943852921188063,1154,1531943852919470707,base_link,0,1,40.5910532,-79.8960778,360.875888386,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943853159028531,1155,1531943853158055775,base_link,0,1,40.5910147,-79.8960818,360.905900568,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943853402396168,1156,1531943853398105754,base_link,0,1,40.5909793,-79.8960869,360.815910315,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943853653305091,1157,1531943853649213524,base_link,0,1,40.5909375,-79.8960954,360.505919288,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943853870323758,1158,1531943853869055260,base_link,0,1,40.5909028,-79.8961055,360.155923619,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943854102197835,1159,1531943854100048229,base_link,0,1,40.5908642,-79.8961207,359.745924373,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943854361448363,1160,1531943854359928605,base_link,0,1,40.5908231,-79.896142,359.275919932,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943854630441112,1161,1531943854628458896,base_link,0,1,40.5907837,-79.8961686,358.825909336,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943854854297207,1162,1531943854850247783,base_link,0,1,40.5907517,-79.8961959,358.475894888,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943855110801529,1163,1531943855109914308,base_link,0,1,40.5907134,-79.8962365,358.065869466,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943855329751030,1164,1531943855328893312,base_link,0,1,40.5906888,-79.8962693,357.85584624,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943855582582341,1165,1531943855581657712,base_link,0,1,40.5906629,-79.8963123,357.695813099,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943855847083468,1166,1531943855843783763,base_link,0,1,40.5906378,-79.8963666,357.595768025,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943856072944153,1167,1531943856071930245,base_link,0,1,40.5906219,-79.8964111,357.545729105,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943856355866734,1168,1531943856353408522,base_link,0,1,40.5906069,-79.8964681,357.485676979,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943856571447477,1169,1531943856570308227,base_link,0,1,40.5905983,-79.8965181,357.485629322,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943856854975587,1170,1531943856853117177,base_link,0,1,40.5905932,-79.8965761,357.615571973,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943857103875048,1171,1531943857102721557,base_link,0,1,40.5905924,-79.8966248,357.795522345,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943857322261044,1172,1531943857319007674,base_link,0,1,40.5905938,-79.8966687,358.015476712,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943857569299985,1173,1531943857566031735,base_link,0,1,40.5905972,-79.8967187,358.385423975,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943857802119477,1174,1531943857799755408,base_link,0,1,40.590601,-79.8967601,358.785379895,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943858108908475,1175,1531943858107950502,base_link,0,1,40.5906067,-79.8968185,359.485317575,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943858300836319,1176,1531943858299548046,base_link,0,1,40.5906097,-79.8968504,359.865283585,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943858573214586,1177,1531943858572551138,base_link,0,1,40.590614,-79.8968995,360.385231407,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943858811628801,1178,1531943858810028308,base_link,0,1,40.5906175,-79.8969411,360.715187264,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943859057566097,1179,1531943859056732027,base_link,0,1,40.5906207,-79.8969823,360.905143661,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943859325232264,1180,1531943859323188224,base_link,0,1,40.5906234,-79.8970266,360.975097095,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943859559078184,1181,1531943859558172371,base_link,0,1,40.590625,-79.8970674,360.935054587,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943859798954658,1182,1531943859798331562,base_link,0,1,40.5906258,-79.8971092,360.855011396,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943860074796860,1183,1531943860074118820,base_link,0,1,40.5906258,-79.8971552,360.694964242,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943860303601403,1184,1531943860299996293,base_link,0,1,40.5906253,-79.8971981,360.39492048,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943860590524951,1185,1531943860585657776,base_link,0,1,40.590624,-79.8972501,359.864867735,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943860810492381,1186,1531943860809734246,base_link,0,1,40.5906223,-79.8972919,359.394825616,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943861077667232,1187,1531943861076615180,base_link,0,1,40.5906195,-79.8973432,358.844774231,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943861284439748,1188,1531943861283179218,base_link,0,1,40.5906164,-79.8973876,358.434730047,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943861557171851,1189,1531943861555565022,base_link,0,1,40.5906121,-79.8974416,358.044676539,0.435600034618,0.0,0.0,0.0,0.435600034618,0.0,0.0,0.0,1.74240013847,1
1531943861777121014,1190,1531943861775860772,base_link,0,1,40.5906079,-79.8974914,357.924627296,0.435600034618,0.0,0.0,0.0,0.435600034618,0.0,0.0,0.0,1.74240013847,1
1531943862071957918,1191,1531943862071138824,base_link,0,1,40.5906033,-79.8975498,358.034569416,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943862294735564,1192,1531943862292778915,base_link,0,1,40.5906002,-79.8975949,358.214524529,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943862512273655,1193,1531943862511332002,base_link,0,1,40.5905977,-79.8976397,358.434479699,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943862779944958,1194,1531943862777442363,base_link,0,1,40.5905952,-79.8976963,358.664422787,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943863006787677,1195,1531943863005913288,base_link,0,1,40.5905941,-79.8977407,358.814377781,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943863265664719,1196,1531943863264060705,base_link,0,1,40.5905937,-79.8977928,358.954324597,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943863500756787,1197,1531943863499164901,base_link,0,1,40.590594,-79.8978398,359.094276344,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943863768547805,1198,1531943863767811302,base_link,0,1,40.5905949,-79.8978961,359.284218318,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943864014105161,1199,1531943864012889015,base_link,0,1,40.5905961,-79.8979443,359.474168464,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943864293157494,1200,1531943864292341248,base_link,0,1,40.5905976,-79.8979953,359.69411562,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943864498229113,1201,1531943864497132742,base_link,0,1,40.5905988,-79.8980391,359.894070278,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943864783120547,1202,1531943864782458379,base_link,0,1,40.5906007,-79.8980987,360.124008471,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943864996499942,1203,1531943864995801998,base_link,0,1,40.5906021,-79.8981375,360.263968169,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943865276817418,1204,1531943865276068691,base_link,0,1,40.5906036,-79.8981888,360.403915036,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943865469231811,1205,1531943865467937426,base_link,0,1,40.5906044,-79.8982319,360.433870594,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943865706412728,1206,1531943865705467810,base_link,0,1,40.5906047,-79.8982791,360.373822171,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943865973821168,1207,1531943865972202787,base_link,0,1,40.5906048,-79.8983265,360.283773632,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943866205617319,1208,1531943866205027502,base_link,0,1,40.590605,-79.8983785,360.183720349,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943866454273756,1209,1531943866453224840,base_link,0,1,40.5906051,-79.8984264,360.133671306,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943866694072088,1210,1531943866693344480,base_link,0,1,40.5906052,-79.8984742,360.12362237,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943866922719763,1211,1531943866921878397,base_link,0,1,40.590605,-79.8985186,360.143577042,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943867204491631,1212,1531943867203827543,base_link,0,1,40.5906048,-79.8985746,360.183519854,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943867432398552,1213,1531943867431663808,base_link,0,1,40.5906044,-79.8986219,360.293471652,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943867673966595,1214,1531943867672988302,base_link,0,1,40.5906037,-79.8986696,360.503423171,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943867912848237,1215,1531943867909124792,base_link,0,1,40.5906026,-79.898717,360.65337517,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943868169286224,1216,1531943868168062494,base_link,0,1,40.5906011,-79.898767,360.803324683,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943868407443238,1217,1531943868403878831,base_link,0,1,40.5905997,-79.8988108,360.963280496,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943868666716522,1218,1531943868665263547,base_link,0,1,40.5905981,-79.8988663,361.253224437,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943868926240171,1219,1531943868924851707,base_link,0,1,40.590597,-79.8989132,361.553176962,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943869172828228,1220,1531943869169940837,base_link,0,1,40.5905964,-79.8989597,361.883129689,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943869428539638,1221,1531943869427766366,base_link,0,1,40.5905963,-79.8990141,362.263074135,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943869667934210,1222,1531943869665810234,base_link,0,1,40.5905965,-79.8990565,362.533030721,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943869925329056,1223,1531943869924156782,base_link,0,1,40.5905971,-79.8991062,362.812979683,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943870166458876,1224,1531943870165360552,base_link,0,1,40.5905982,-79.8991553,362.962929051,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943870424427320,1225,1531943870423129511,base_link,0,1,40.5905998,-79.8992005,362.992882197,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943870659908598,1226,1531943870658818082,base_link,0,1,40.5906013,-79.8992415,362.892839679,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943870878982863,1227,1531943870877893147,base_link,0,1,40.5906032,-79.8992865,362.68279291,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943871147983856,1228,1531943871139559568,base_link,0,1,40.5906053,-79.8993351,362.362742383,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943871368559260,1229,1531943871366931055,base_link,0,1,40.5906072,-79.8993805,362.112695213,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943871606658688,1230,1531943871605678155,base_link,0,1,40.5906091,-79.8994263,361.962647638,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943871869722439,1231,1531943871868835697,base_link,0,1,40.5906109,-79.8994761,361.962596024,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943872122543654,1232,1531943872120799609,base_link,0,1,40.5906122,-79.8995216,361.972549016,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943872340671697,1233,1531943872339414176,base_link,0,1,40.5906128,-79.899559,362.002510576,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943872642136456,1234,1531943872640750648,base_link,0,1,40.5906128,-79.8996154,362.162452994,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943872806724950,1235,1531943872805443364,base_link,0,1,40.5906123,-79.8996528,362.312415023,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943873077871719,1236,1531943873077002161,base_link,0,1,40.5906113,-79.8996967,362.51237063,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943873343577017,1237,1531943873342778498,base_link,0,1,40.5906097,-79.8997479,362.692319042,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943873587232550,1238,1531943873582992822,base_link,0,1,40.5906081,-79.8997872,362.812279603,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943873820081102,1239,1531943873818966650,base_link,0,1,40.5906059,-79.8998332,362.922233582,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943874058827891,1240,1531943874058084284,base_link,0,1,40.590604,-79.899876,362.912190703,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943874292875378,1241,1531943874290913000,base_link,0,1,40.5906025,-79.8999149,362.732151638,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943874545491933,1242,1531943874541876902,base_link,0,1,40.5906011,-79.8999613,362.392104881,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943874770793215,1243,1531943874769906025,base_link,0,1,40.5906002,-79.9000043,362.032061386,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943875055467328,1244,1531943875054610281,base_link,0,1,40.5905996,-79.9000523,361.702012667,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943875284495834,1245,1531943875283202665,base_link,0,1,40.5905996,-79.900097,361.391967066,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943875512323971,1246,1531943875510767860,base_link,0,1,40.5906002,-79.9001419,361.021921012,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943875777766337,1247,1531943875776874571,base_link,0,1,40.5906019,-79.9001911,360.621870113,0.384400005913,0.0,0.0,0.0,0.384400005913,0.0,0.0,0.0,1.53760002365,1
1531943876051660800,1248,1531943876049832340,base_link,0,1,40.5906049,-79.9002407,360.221818264,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943876267120824,1249,1531943876265730344,base_link,0,1,40.5906087,-79.9002821,359.961774446,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943876489957470,1250,1531943876489132679,base_link,0,1,40.5906151,-79.9003274,359.781725561,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943876723537033,1251,1531943876722071066,base_link,0,1,40.5906232,-79.9003677,359.731681065,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943877005900749,1252,1531943877004372638,base_link,0,1,40.5906374,-79.9004205,359.821621266,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943877239981783,1253,1531943877238737445,base_link,0,1,40.5906484,-79.9004542,360.00158229,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943877473664198,1254,1531943877472410900,base_link,0,1,40.5906631,-79.9004935,360.221536055,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943877732545304,1255,1531943877730977577,base_link,0,1,40.5906809,-79.9005338,360.431487505,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943877974819973,1256,1531943877973101785,base_link,0,1,40.5907001,-79.9005722,360.52144031,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943878232591687,1257,1531943878231480916,base_link,0,1,40.5907191,-79.9006066,360.401397282,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943878476054731,1258,1531943878474392958,base_link,0,1,40.5907414,-79.9006422,360.141351652,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943878729050051,1259,1531943878727977615,base_link,0,1,40.5907658,-79.9006744,359.841308614,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943878965871026,1260,1531943878964832510,base_link,0,1,40.5907913,-79.9007013,359.651270521,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943879220464412,1261,1531943879219096908,base_link,0,1,40.5908187,-79.9007248,359.611235103,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943879473495929,1262,1531943879469745795,base_link,0,1,40.5908471,-79.900745,359.671202635,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943879728018629,1263,1531943879727024272,base_link,0,1,40.5908787,-79.9007641,359.801169954,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943879996521395,1264,1531943879990003772,base_link,0,1,40.5909081,-79.9007796,359.851141867,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943880237436348,1265,1531943880229477557,base_link,0,1,40.59094,-79.9007944,359.801113454,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943880479777012,1266,1531943880469546887,base_link,0,1,40.5909723,-79.9008052,359.811088954,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943880720595294,1267,1531943880719408171,base_link,0,1,40.5910026,-79.9008106,360.001070796,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943880969732906,1268,1531943880968666614,base_link,0,1,40.5910353,-79.9008122,360.47105551,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943881213189337,1269,1531943881212191845,base_link,0,1,40.5910648,-79.900812,360.851043399,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943881465978720,1270,1531943881465221609,base_link,0,1,40.5910942,-79.9008112,361.161031945,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943881750773663,1271,1531943881749387887,base_link,0,1,40.5911284,-79.9008098,361.421019103,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943881928743087,1272,1531943881926984803,base_link,0,1,40.5911525,-79.9008085,361.561010377,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943882210688242,1273,1531943882209115748,base_link,0,1,40.5911843,-79.9008064,361.590999259,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943882408978049,1274,1531943882407317364,base_link,0,1,40.5912091,-79.9008047,361.560990655,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943882691520255,1275,1531943882690423979,base_link,0,1,40.5912469,-79.9008021,361.460977556,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
1531943882933175431,1276,1531943882932013172,base_link,0,1,40.5912778,-79.9008003,361.310966521,0.348099969053,0.0,0.0,0.0,0.348099969053,0.0,0.0,0.0,1.39239987621,1
