%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1531943833556274510,710,1531943833555650294,base_link,-0.0184991119388,-0.00415731623699,-0.0278165808122,-0.999433208079,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0182000994682,0.032681658864,0.0417346842587,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.06864655,0.12748645,7.9629998,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943833869954398,711,1531943833869711457,base_link,0.0205092757256,-0.00715729215932,-0.0306804079299,-0.999293177875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.133743956685,0.0388345830142,-0.0655050352216,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.02941995,0.4118793,9.79684335,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943834295408707,712,1531943834294881065,base_link,0.027407632172,-0.0166241088737,-0.0145158148658,-0.999380684135,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00892941467464,0.026774212718,-0.0569442845881,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0980665,-0.0588399,9.01231135,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943834635213021,713,1531943834633300052,base_link,-0.0343195080879,-0.013054813579,-0.0172573414577,-0.999176624713,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.445882260799,-0.00724838115275,0.0435361862183,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.02941995,1.40152995158e-15,11.44436055,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943834988651888,714,1531943834988292789,base_link,-0.0429518380496,-0.00946656388702,-0.0375324313663,-0.998327020756,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0403399169445,-0.0271217636764,0.0888740569353,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0196133,0.48052585,8.65927195,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943835397383214,715,1531943835396994546,base_link,-0.0252831549471,-0.0111588769846,-0.0322502212485,-0.99909767529,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.244409069419,0.0818596258759,-0.036985501647,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.3726527,0.0196133,11.13054775,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943835696028548,716,1531943835693304101,base_link,0.0175959097341,-0.0137416769714,-0.0314316897149,-0.999256523199,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.595462083817,0.0202711448073,0.0811455100775,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.3334261,-0.8825985,6.080123,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943836058591283,717,1531943836058270327,base_link,-0.0127168710724,-0.0110762965841,-0.0609873697323,-0.997996060903,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.235766291618,-0.00210402719676,0.118918046355,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.26477955,0.4903325,9.40457735,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943836507002809,718,1531943836503590754,base_link,0.00856143858684,-0.025148003174,-0.0579148772756,-0.997968008854,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.278782457113,0.0276458747685,-0.10436091572,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.93163175,0.34323275,9.63993695,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943836914323089,719,1531943836914035605,base_link,0.0152356874208,-0.0174705900922,-0.0478172483486,-0.998587083369,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.207407459617,0.00437632855028,-0.0191802959889,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.5687857,0.67665885,11.6699135,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943837408970768,720,1531943837408205785,base_link,0.0265087356199,-0.00958428285045,-0.0288784466904,-0.999185400101,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.15641912818,-0.0371134132147,-0.00192165188491,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.3138128,-0.22555295,11.571847,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943837875640995,721,1531943837875112393,base_link,0.00599779224047,0.012910692836,-0.0459856589306,-0.998840657799,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0651769340038,0.0510920807719,0.0520951747894,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0784532,0.28439285,11.36590735,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943838177773920,722,1531943838168628367,base_link,-0.00185803060121,0.00956441350938,-0.0528220235838,-0.998556409794,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14471308887,-0.00899984687567,0.0725025758147,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.1372931,0.2745862,9.63993695,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943838601612035,723,1531943838600453265,base_link,-0.0347861145137,0.01073964843,-0.0525819073988,-0.997952769024,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.153478145599,-0.0376599095762,-0.11200901866,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.2157463,0.3530394,8.12971285,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943838975567232,724,1531943838974849576,base_link,-0.050426987226,0.0124392219145,-0.0357964048934,-0.998008518057,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0394812487066,0.0100637404248,-0.0505717098713,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.16671305,0.28439285,10.9246081,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943839398836946,725,1531943839398402615,base_link,-0.0596497125096,0.00395580717235,-0.0387404407503,-0.997459493733,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.035843718797,0.0307515002787,0.0761285573244,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.24516625,-0.5099458,6.14876955,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943839831638162,726,1531943839830212995,base_link,-0.0909923259196,0.00244630937336,-0.0471092664893,-0.994733697632,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.300837576389,0.0879284888506,-0.0998965203762,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.2941995,0.42168595,10.03220295,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943840314272833,727,1531943840312434871,base_link,-0.138008451557,-0.00677296701645,0.0037490214549,-0.99040079718,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.517946302891,-0.0792246088386,-0.167643383145,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.1176798,-0.3530394,9.0025047,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943840730411539,728,1531943840729830234,base_link,-0.209982178952,0.0049403774512,0.0178140569504,-0.977530427439,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.151223808527,-0.146231025457,-0.0542377643287,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.2549729,0.2941995,10.7284751,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943841023419823,729,1531943841023136946,base_link,-0.234522007195,0.0197490572946,0.0426370695869,-0.970974501815,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.165957391262,-0.0622140578926,-0.224916487932,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.3334261,0.50013915,11.1599677,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943841483396924,730,1531943841482355016,base_link,-0.279774558643,0.0150815692838,0.118337870189,-0.952625262673,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.169983029366,-0.180925697088,-0.338513791561,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0980665,0.3138128,8.85540495,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943841775595720,731,1531943841775242956,base_link,-0.312339089506,0.0373657718104,0.170016802444,-0.933885634942,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.202903196216,-0.185235157609,-0.287330627441,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0784532,0.5099458,12.0229529,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943842138496517,732,1531943842138243592,base_link,-0.337207539807,0.0800413700879,0.231885187069,-0.908907978945,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00214989762753,-0.38762396574,-0.256013095379,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.3530394,0.3726527,14.87668805,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943842530093040,733,1531943842529324922,base_link,-0.364063530863,0.103370822776,0.296368115961,-0.876891189564,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.119200095534,-0.170135423541,-0.492786079645,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.18632635,0.95124505,8.7475318,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943842774196547,734,1531943842773775720,base_link,-0.35769093965,0.10578755164,0.364884621677,-0.853068226155,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0271817948669,-0.328218579292,-0.55580753088,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0980665,0.61781895,10.44408225,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943843136441777,735,1531943843134399561,base_link,-0.350661852524,0.138840440103,0.454092437604,-0.80719245257,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0770320519805,-0.478116333485,-0.350994765759,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.02941995,0.3530394,14.3569356,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943843480108354,736,1531943843479431306,base_link,-0.324581410599,0.188694967488,0.521533669228,-0.766187802696,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.152650266886,-0.430809020996,-0.248579651117,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.00980665,0.6472389,15.24934075,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943843917659184,737,1531943843915706087,base_link,-0.260360274592,0.212671262793,0.601772488112,-0.724467621049,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0751125067472,-0.306963443756,-0.3507784307,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.1569064,0.2549729,15.46508705,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943844416106094,738,1531943844415429751,base_link,0.192241433306,-0.230546214398,-0.670232551849,0.678734116418,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0330271013081,-0.290455400944,-0.194106653333,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.20593965,0.14709975,12.24850585,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943844902050564,739,1531943844901204143,base_link,0.0904104166896,-0.186766499063,-0.730472182023,0.650657069947,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.735522866249,-0.197273179889,-0.198175504804,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.3530394,0.36284605,13.7096967,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943845221533027,740,1531943845220488975,base_link,0.0131696569205,-0.115904568695,-0.764780611065,0.633642886831,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.621992826462,-0.030726371333,-0.122745551169,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.2549729,0.3334261,12.160246,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943845619406365,741,1531943845615277294,base_link,-0.0521175142526,-0.0338422875237,-0.783272188165,0.618565391475,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.413869380951,0.034914188087,-0.0167656783015,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0392266,-0.26477955,9.1594111,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943846155457484,742,1531943846155012626,base_link,-0.0842234690668,0.0351392621334,-0.771653135656,0.629462530853,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.228955119848,0.116710275412,0.136307939887,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.22555295,-0.1372931,7.83551335,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943846615758313,743,1531943846615279567,base_link,-0.105894135006,0.0758726878256,-0.7516325633,0.646589713188,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.191173031926,-0.00214630737901,0.099508151412,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.784532,-0.0980665,9.36535075,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943846972984912,744,1531943846972615380,base_link,-0.103857196158,0.0758340285345,-0.733579430328,0.667326083952,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.091072961688,0.00385690201074,0.182000443339,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.69627215,0.1569064,9.75761675,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943847365994549,745,1531943847365651513,base_link,-0.0802580678598,0.067770883042,-0.719846133615,0.686139412856,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.246140599251,0.0292285569012,0.0748519077897,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.73549875,0.1569064,8.28661925,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943847773976457,746,1531943847771246890,base_link,-0.0269871170454,0.0381542055888,-0.711845834908,0.700779180223,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.170078590512,0.103559866548,0.0643839240074,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.9414384,0.00980665,7.9826131,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943848242774640,747,1531943848242385429,base_link,0.00310546167509,0.022558871358,-0.708393847993,0.705449934125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.172498747706,-0.058442145586,0.0113530047238,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.95124505,-0.0196133,8.87501825,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943848524224680,748,1531943848522734777,base_link,-0.0149166133963,-0.000442104136438,0.700998442084,-0.713006650309,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0938764438033,-0.0433139652014,0.0443989448249,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,1.0198916,0.1372931,9.9635564,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943848977430123,749,1531943848976622709,base_link,-0.03431089929,0.0176056025645,0.696008794157,-0.716996906133,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0200464874506,-0.0526474788785,0.039597466588,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.5687857,0.3726527,9.77723005,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943849474343219,750,1531943849473969816,base_link,0.0295192959987,-0.0329262760136,-0.707967985845,0.704858711041,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.043799649924,-0.0995639786124,-0.157918795943,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.392266,0.4511059,11.7483667,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943849911079524,751,1531943849910750760,base_link,0.035252086587,-0.0504805354555,-0.719958515893,0.691280508422,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.101004637778,0.00170137174428,0.0408575572073,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.3334261,-0.00980665,10.6696352,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943850415537053,752,1531943850415018339,base_link,0.0046148601726,-0.0190605153923,-0.720934373471,0.692725796378,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0401375740767,0.014408191666,-0.0380861759186,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.02941995,7.7472535,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943850808768281,753,1531943850808539740,base_link,0.00285503328017,-0.00473810455389,-0.719775064023,0.694185318457,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.106439113617,-0.0543349906802,0.0342426635325,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0196133,0.1372931,8.12971285,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943851339020873,754,1531943851335192215,base_link,-0.0282194340875,0.0148997403826,-0.715734896402,0.697642615778,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.160362571478,-0.0339718982577,0.00755859864876,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.59820565,0.06864655,11.5914603,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943851648401482,755,1531943851647999182,base_link,-0.0279159967618,0.0222221850827,-0.71497025771,0.698243798544,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0892569944263,-0.0101940538734,-0.00931860227138,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.34323275,-0.00980665,8.9828914,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943851906131595,756,1531943851905729712,base_link,-0.0224780196502,0.00522716653856,-0.715211687911,0.698526776035,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.176646962762,-0.0656166672707,-0.00056802527979,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.24516625,0.0196133,10.14988275,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943852204172981,757,1531943852203931160,base_link,-0.00828980073569,-0.014847566941,-0.713363483993,0.700587873622,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.196839243174,-0.00746619515121,0.00187263870612,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.16671305,0.2941995,9.9047165,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943852568855314,758,1531943852568360823,base_link,0.0421152319878,-0.0636109188803,-0.71123682876,0.698800494883,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.324743658304,-0.00475091673434,0.00472657289356,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.42168595,0.0588399,9.24767095,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943853074937775,759,1531943853074341430,base_link,0.0956253815412,-0.109795957806,-0.711483973684,0.687452681459,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.178793951869,0.0292199403048,-0.163549438119,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.2549729,0.63743225,8.28661925,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943853346403833,760,1531943853346105789,base_link,0.136779072252,-0.138454474818,-0.728043749402,0.65732346889,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.424295514822,0.0373735576868,-0.273217082024,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.1176798,0.2941995,7.7864801,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943853702961244,761,1531943853702661024,base_link,0.175628764711,-0.197921582101,-0.743041861924,0.614711620008,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.303713738918,-0.194115757942,-0.176839306951,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.81395195,0.00980665,10.3165958,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943854062133953,762,1531943854061829829,base_link,0.181094374663,-0.23443946065,-0.762045498869,0.575786092581,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14726382494,-0.183602467179,-0.267169713974,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.93163175,0.38245935,11.03248125,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943854450774036,763,1531943854442087769,base_link,0.183136395283,-0.274650139195,-0.792111744876,0.513407582134,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.159550398588,-0.267497062683,-0.329908043146,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.8629852,0.48052585,12.356379,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943854734173400,764,1531943854733365377,base_link,0.16450782088,-0.296837760876,-0.819491893147,0.461798178487,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0195862092078,-0.318328529596,-0.325873613358,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.38245935,0.61781895,13.0820711,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943855055202852,765,1531943855054762537,base_link,0.136876051728,-0.317612142932,-0.847836256363,0.401946707316,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.121168211102,-0.345692098141,-0.316997349262,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.32361945,0.55897905,13.3566573,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943855372861789,766,1531943855372623200,base_link,0.107543797717,-0.342789670742,-0.869283684641,0.339522383389,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0241252630949,-0.364652454853,-0.29868260026,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.6080123,0.46091255,14.77862155,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943855619920720,767,1531943855619664243,base_link,0.0845029231856,-0.349886211341,-0.886182499122,0.291752417877,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.055068615824,-0.339069902897,-0.330277442932,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.40207265,0.5295591,13.7489233,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943855975852585,768,1531943855975537740,base_link,0.0533022195525,-0.353422174508,-0.909058835061,0.214158059281,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0665474161506,-0.328445762396,-0.340205967426,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.08825985,0.42168595,12.71922505,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1531943856422622177,769,1531943856422255526,base_link,0.00677412518526,-0.336287664045,-0.932821227093,0.129264366797,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.232214823365,-0.286417782307,-0.26522859931,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.12748645,0.67665885,12.22889255,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
