%time,field.header.seq,field.header.stamp,field.header.frame_id,field.fluid_pressure,field.variance
1531943851897811565,2720,1531943851897248436,base_link,97176.4892578,0.0
1531943851963813603,2721,1531943851960739399,base_link,97176.4892578,0.0
1531943852048716891,2722,1531943852048412990,base_link,97171.1120605,0.0
1531943852152329143,2723,1531943852151793406,base_link,97174.0234375,0.0
1531943852258392951,2724,1531943852256020659,base_link,97174.0234375,0.0
1531943852373289551,2725,1531943852372658678,base_link,97169.4641113,0.0
1531943852448765175,2726,1531943852448459418,base_link,97173.5900879,0.0
1531943852553711972,2727,1531943852552905549,base_link,97175.8422852,0.0
1531943852647211063,2728,1531943852646069445,base_link,97173.1384277,0.0
1531943852758273180,2729,1531943852757876289,base_link,97167.7429199,0.0
1531943852865670700,2730,1531943852865112851,base_link,97171.09375,0.0
1531943852952689356,2731,1531943852951869078,base_link,97169.6594238,0.0
1531943853069825675,2732,1531943853069362129,base_link,97166.7541504,0.0
1531943853157260552,2733,1531943853156991787,base_link,97171.5270996,0.0
1531943853254955180,2734,1531943853254700239,base_link,97164.9597168,0.0
1531943853354344508,2735,1531943853353713092,base_link,97166.9433594,0.0
1531943853457619903,2736,1531943853457249955,base_link,97170.4589844,0.0
1531943853586090137,2737,1531943853585574655,base_link,97173.8891602,0.0
1531943853656702748,2738,1531943853656062051,base_link,97173.8891602,0.0
1531943853757909014,2739,1531943853757444284,base_link,97177.3254395,0.0
1531943853850368344,2740,1531943853849934077,base_link,97179.6691895,0.0
1531943853980007109,2741,1531943853979190734,base_link,97182.3242188,0.0
1531943854057249339,2742,1531943854056823775,base_link,97182.3242188,0.0
1531943854169288057,2743,1531943854168911101,base_link,97178.729248,0.0
1531943854251680850,2744,1531943854251213400,base_link,97178.729248,0.0
1531943854359123110,2745,1531943854358873737,base_link,97191.2109375,0.0
1531943854482156163,2746,1531943854480445016,base_link,97189.8010254,0.0
1531943854564489630,2747,1531943854562575988,base_link,97189.8010254,0.0
1531943854653091567,2748,1531943854651517761,base_link,97188.494873,0.0
1531943854763051749,2749,1531943854762794952,base_link,97194.1955566,0.0
1531943854854186809,2750,1531943854849977642,base_link,97193.5119629,0.0
1531943854998251807,2751,1531943854994072592,base_link,97193.5852051,0.0
1531943855072164638,2752,1531943855071406214,base_link,97197.4487305,0.0
1531943855159045732,2753,1531943855158482379,base_link,97197.4487305,0.0
1531943855249920508,2754,1531943855249480353,base_link,97197.7478027,0.0
1531943855337378716,2755,1531943855336896386,base_link,97193.4692383,0.0
1531943855454303395,2756,1531943855454034086,base_link,97199.7497559,0.0
1531943855578692275,2757,1531943855578427766,base_link,97197.4060059,0.0
1531943855660194136,2758,1531943855659824957,base_link,97197.5219727,0.0
1531943855765291242,2759,1531943855764214423,base_link,97196.6674805,0.0
1531943855864481153,2760,1531943855864055462,base_link,97196.5515137,0.0
1531943855973567651,2761,1531943855971918327,base_link,97195.8251953,0.0
1531943856070013275,2762,1531943856069397027,base_link,97198.4436035,0.0
1531943856170342246,2763,1531943856170033162,base_link,97197.0581055,0.0
1531943856313848601,2764,1531943856306929386,base_link,97196.9604492,0.0
1531943856374096377,2765,1531943856373016485,base_link,97198.1445312,0.0
1531943856456679667,2766,1531943856456216793,base_link,97198.1445312,0.0
1531943856564605221,2767,1531943856559234276,base_link,97197.1679688,0.0
1531943856667830767,2768,1531943856667294229,base_link,97198.6450195,0.0
1531943856762199072,2769,1531943856760912847,base_link,97198.6450195,0.0
1531943856890841600,2770,1531943856890388197,base_link,97199.6948242,0.0
1531943856976882898,2771,1531943856976488279,base_link,97197.3571777,0.0
1531943857097604337,2772,1531943857097023256,base_link,97196.4355469,0.0
1531943857158225453,2773,1531943857157558325,base_link,97196.4355469,0.0
1531943857251501101,2774,1531943857250903988,base_link,97193.4509277,0.0
1531943857367704353,2775,1531943857366922858,base_link,97195.0195312,0.0
1531943857465799337,2776,1531943857464249467,base_link,97191.2963867,0.0
1531943857553763366,2777,1531943857553444522,base_link,97190.9851074,0.0
1531943857675521882,2778,1531943857674979104,base_link,97185.2722168,0.0
1531943857769907629,2779,1531943857769519793,base_link,97185.2722168,0.0
1531943857889362939,2780,1531943857888922784,base_link,97184.7961426,0.0
1531943857974880213,2781,1531943857974347355,base_link,97182.0373535,0.0
1531943858106583542,2782,1531943858106173723,base_link,97177.8442383,0.0
1531943858180927476,2783,1531943858180381595,base_link,97178.4851074,0.0
1531943858265191711,2784,1531943858264542918,base_link,97178.4851074,0.0
1531943858380365217,2785,1531943858379726024,base_link,97169.6594238,0.0
1531943858451211496,2786,1531943858450984010,base_link,97169.6594238,0.0
1531943858570142142,2787,1531943858569795906,base_link,97171.8017578,0.0
1531943858720483175,2788,1531943858716923632,base_link,97169.2077637,0.0
1531943858755313585,2789,1531943858754642457,base_link,97169.2077637,0.0
1531943858873722766,2790,1531943858873100853,base_link,97162.9333496,0.0
1531943858975958407,2791,1531943858975259759,base_link,97164.855957,0.0
1531943859055904837,2792,1531943859055584968,base_link,97164.855957,0.0
1531943859165661864,2793,1531943859159197107,base_link,97160.7727051,0.0
1531943859293748054,2794,1531943859292934176,base_link,97163.5864258,0.0
1531943859350246629,2795,1531943859349805642,base_link,97163.5864258,0.0
1531943859472656310,2796,1531943859472297402,base_link,97167.9199219,0.0
1531943859556067499,2797,1531943859554806042,base_link,97167.9199219,0.0
1531943859668985034,2798,1531943859668665358,base_link,97168.6767578,0.0
1531943859759135474,2799,1531943859758888532,base_link,97168.6767578,0.0
1531943859895452128,2800,1531943859895026661,base_link,97171.7346191,0.0
1531943859979146291,2801,1531943859978106591,base_link,97171.7346191,0.0
1531943860073504939,2802,1531943860073155087,base_link,97170.6604004,0.0
1531943860200958723,2803,1531943860200468424,base_link,97173.815918,0.0
1531943860258159019,2804,1531943860257331348,base_link,97173.815918,0.0
1531943860391766107,2805,1531943860390892069,base_link,97176.9226074,0.0
1531943860456851399,2806,1531943860456427116,base_link,97176.9226074,0.0
1531943860582826929,2807,1531943860582220312,base_link,97183.7158203,0.0
1531943860679098707,2808,1531943860678242941,base_link,97186.0107422,0.0
1531943860764395508,2809,1531943860762881286,base_link,97189.7338867,0.0
1531943860854007748,2810,1531943860853684615,base_link,97189.7338867,0.0
1531943860956524573,2811,1531943860955948740,base_link,97195.0134277,0.0
1531943861090367053,2812,1531943861085424038,base_link,97194.9768066,0.0
1531943861153195893,2813,1531943861152798105,base_link,97196.5393066,0.0
1531943861265508287,2814,1531943861264655241,base_link,97196.5393066,0.0
1531943861349587601,2815,1531943861348445534,base_link,97198.4436035,0.0
1531943861458929150,2816,1531943861458499619,base_link,97202.4536133,0.0
1531943861559606703,2817,1531943861559044309,base_link,97201.171875,0.0
1531943861660621916,2818,1531943861660037443,base_link,97201.953125,0.0
1531943861758152786,2819,1531943861757509273,base_link,97206.0119629,0.0
1531943861828024776,2820,1531943861827666700,base_link,97206.4331055,0.0
1531943861952418150,2821,1531943861947709213,base_link,97203.0212402,0.0
1531943862074456449,2822,1531943862074237412,base_link,97200.7873535,0.0
1531943862143695424,2823,1531943862142596781,base_link,97200.7873535,0.0
1531943862254519230,2824,1531943862253817606,base_link,97198.8708496,0.0
1531943862369896935,2825,1531943862369472876,base_link,97199.3041992,0.0
1531943862440254617,2826,1531943862439869181,base_link,97199.3041992,0.0
1531943862558776285,2827,1531943862558414241,base_link,97195.3857422,0.0
1531943862664350264,2828,1531943862663021703,base_link,97196.4538574,0.0
1531943862776604069,2829,1531943862776293672,base_link,97199.7924805,0.0
1531943862890660477,2830,1531943862889987589,base_link,97194.5373535,0.0
1531943862972951205,2831,1531943862972101519,base_link,97194.5373535,0.0
1531943863056104836,2832,1531943863055542730,base_link,97195.5749512,0.0
1531943863156873912,2833,1531943863156499036,base_link,97194.0551758,0.0
1531943863263737925,2834,1531943863262969966,base_link,97197.1313477,0.0
1531943863372467293,2835,1531943863372203904,base_link,97197.2167969,0.0
1531943863484985129,2836,1531943863484533614,base_link,97190.0268555,0.0
1531943863571719295,2837,1531943863571418147,base_link,97192.7612305,0.0
1531943863678763019,2838,1531943863678100178,base_link,97190.3808594,0.0
1531943863767315596,2839,1531943863766716627,base_link,97188.6291504,0.0
1531943863873590656,2840,1531943863870148168,base_link,97188.6291504,0.0
1531943863945109798,2841,1531943863943563160,base_link,97191.4978027,0.0
1531943864064010505,2842,1531943864063410800,base_link,97192.8649902,0.0
1531943864152333615,2843,1531943864151908660,base_link,97189.1174316,0.0
1531943864289274915,2844,1531943864287593047,base_link,97185.3820801,0.0
1531943864375913372,2845,1531943864375658591,base_link,97183.1726074,0.0
1531943864454616336,2846,1531943864454231669,base_link,97183.1726074,0.0
1531943864549427627,2847,1531943864549110734,base_link,97177.4963379,0.0
1531943864680392996,2848,1531943864677700739,base_link,97178.4362793,0.0
1531943864767968210,2849,1531943864767558327,base_link,97177.4963379,0.0
1531943864857579497,2850,1531943864856668947,base_link,97177.4963379,0.0
1531943864971202058,2851,1531943864970870190,base_link,97174.5117188,0.0
1531943865058757753,2852,1531943865058248159,base_link,97174.5117188,0.0
1531943865149022986,2853,1531943865148770285,base_link,97170.7885742,0.0
1531943865285616325,2854,1531943865285261353,base_link,97171.887207,0.0
1531943865354583883,2855,1531943865354160336,base_link,97171.887207,0.0
1531943865454405517,2856,1531943865451475439,base_link,97171.5148926,0.0
1531943865571372011,2857,1531943865570416342,base_link,97167.6391602,0.0
1531943865684214775,2858,1531943865680407843,base_link,97170.8251953,0.0
1531943865789101343,2859,1531943865788876642,base_link,97174.6459961,0.0
1531943865879995049,2860,1531943865879561486,base_link,97174.8962402,0.0
1531943865971383404,2861,1531943865970984177,base_link,97177.0385742,0.0
1531943866074450347,2862,1531943866074094799,base_link,97177.2583008,0.0
1531943866193641873,2863,1531943866192633436,base_link,97179.5288086,0.0
1531943866253312195,2864,1531943866252445389,base_link,97179.5288086,0.0
1531943866354451640,2865,1531943866354230139,base_link,97178.8208008,0.0
1531943866479060383,2866,1531943866478594373,base_link,97175.8117676,0.0
1531943866556876897,2867,1531943866556573252,base_link,97175.8117676,0.0
1531943866645492262,2868,1531943866645004428,base_link,97175.0061035,0.0
1531943866819769811,2869,1531943866819278104,base_link,97176.5808105,0.0
1531943866860501374,2870,1531943866859622312,base_link,97176.5808105,0.0
1531943866953752078,2871,1531943866953502449,base_link,97177.5939941,0.0
1531943867068958051,2872,1531943867068661830,base_link,97172.5585938,0.0
1531943867195201754,2873,1531943867194955101,base_link,97175.7263184,0.0
1531943867259187068,2874,1531943867258868479,base_link,97175.7263184,0.0
1531943867339070247,2875,1531943867338467758,base_link,97170.9655762,0.0
1531943867437357055,2876,1531943867436976963,base_link,97173.046875,0.0
1531943867567462473,2877,1531943867567144397,base_link,97171.9360352,0.0
1531943867672120792,2878,1531943867671777756,base_link,97170.4650879,0.0
1531943867768888353,2879,1531943867768555877,base_link,97171.6308594,0.0
1531943867876844074,2880,1531943867875619160,base_link,97167.9443359,0.0
1531943867968349488,2881,1531943867968082419,base_link,97167.565918,0.0
1531943868062644727,2882,1531943868062124573,base_link,97173.7548828,0.0
1531943868167242088,2883,1531943868166978123,base_link,97171.0449219,0.0
1531943868306396109,2884,1531943868306111120,base_link,97172.8515625,0.0
1531943868367476816,2885,1531943868367166292,base_link,97168.2189941,0.0
1531943868455762012,2886,1531943868453650389,base_link,97168.2189941,0.0
1531943868548086362,2887,1531943868547783966,base_link,97167.4133301,0.0
1531943868652726539,2888,1531943868651859413,base_link,97164.5446777,0.0
1531943868781486247,2889,1531943868780900365,base_link,97163.9282227,0.0
1531943868871683901,2890,1531943868869735827,base_link,97163.9282227,0.0
1531943868952710428,2891,1531943868952273665,base_link,97159.0454102,0.0
1531943869076717328,2892,1531943869075308800,base_link,97156.2561035,0.0
1531943869169107855,2893,1531943869167845437,base_link,97156.2561035,0.0
1531943869269825614,2894,1531943869269388819,base_link,97157.6843262,0.0
1531943869398973768,2895,1531943869398420270,base_link,97152.4536133,0.0
1531943869497115749,2896,1531943869496073073,base_link,97149.5056152,0.0
1531943869551235225,2897,1531943869550629120,base_link,97149.5056152,0.0
1531943869666885870,2898,1531943869663058202,base_link,97152.2338867,0.0
1531943869776058477,2899,1531943869775654545,base_link,97145.2575684,0.0
1531943869845465554,2900,1531943869845070455,base_link,97145.2575684,0.0
1531943869960114802,2901,1531943869959756182,base_link,97146.3867188,0.0
1531943870084466053,2902,1531943870083703053,base_link,97140.7653809,0.0
1531943870143128710,2903,1531943870142878569,base_link,97140.7653809,0.0
1531943870247207457,2904,1531943870246636840,base_link,97140.1245117,0.0
1531943870379492410,2905,1531943870378316583,base_link,97138.3361816,0.0
1531943870458559154,2906,1531943870458227574,base_link,97138.3361816,0.0
1531943870571881796,2907,1531943870568693416,base_link,97143.0908203,0.0
1531943870656070210,2908,1531943870655704550,base_link,97143.0908203,0.0
1531943870757325853,2909,1531943870756995329,base_link,97142.7001953,0.0
1531943870857401861,2910,1531943870857102953,base_link,97141.3879395,0.0
1531943870956155869,2911,1531943870955757986,base_link,97147.0458984,0.0
1531943871057035197,2912,1531943871056217991,base_link,97144.0185547,0.0
1531943871148650632,2913,1531943871145020850,base_link,97145.4956055,0.0
1531943871286678594,2914,1531943871285797068,base_link,97151.4038086,0.0
1531943871366159191,2915,1531943871365678653,base_link,97151.4038086,0.0
1531943871461556663,2916,1531943871460525923,base_link,97150.177002,0.0
1531943871559256477,2917,1531943871558859457,base_link,97150.177002,0.0
1531943871675903114,2918,1531943871675550830,base_link,97150.5004883,0.0
1531943871768044271,2919,1531943871767545813,base_link,97151.2451172,0.0
1531943871861940448,2920,1531943871860389618,base_link,97151.2451172,0.0
1531943872000695281,2921,1531943871994878292,base_link,97153.0578613,0.0
1531943872065083892,2922,1531943872063861314,base_link,97153.0578613,0.0
1531943872150457064,2923,1531943872150237546,base_link,97151.2390137,0.0
1531943872260481155,2924,1531943872258311739,base_link,97152.6062012,0.0
1531943872349870985,2925,1531943872349251888,base_link,97149.8718262,0.0
1531943872453965319,2926,1531943872453676650,base_link,97152.2094727,0.0
1531943872637251264,2927,1531943872636427529,base_link,97152.5146484,0.0
1531943872657647576,2928,1531943872657220220,base_link,97152.5146484,0.0
1531943872756500178,2929,1531943872754007150,base_link,97149.230957,0.0
1531943872879190909,2930,1531943872877786893,base_link,97153.6071777,0.0
1531943872973728808,2931,1531943872973348780,base_link,97148.6755371,0.0
1531943873076321369,2932,1531943873075682944,base_link,97146.7956543,0.0
1531943873206644526,2933,1531943873205846712,base_link,97148.5290527,0.0
1531943873253151038,2934,1531943873252791010,base_link,97148.5290527,0.0
1531943873378632618,2935,1531943873378307150,base_link,97146.9360352,0.0
1531943873456971023,2936,1531943873456308791,base_link,97146.9360352,0.0
1531943873584599460,2937,1531943873581585798,base_link,97147.277832,0.0
1531943873691142184,2938,1531943873690410256,base_link,97141.8334961,0.0
1531943873775290763,2939,1531943873774485876,base_link,97141.8334961,0.0
1531943873873485646,2940,1531943873872943924,base_link,97143.7927246,0.0
1531943873966203664,2941,1531943873965735573,base_link,97147.2473145,0.0
1531943874057436067,2942,1531943874057136679,base_link,97147.2473145,0.0
1531943874150213094,2943,1531943874149810090,base_link,97144.8120117,0.0
1531943874248341963,2944,1531943874247947600,base_link,97143.2373047,0.0
1531943874405858127,2945,1531943874402988783,base_link,97145.9655762,0.0
1531943874465471082,2946,1531943874464998735,base_link,97151.8249512,0.0
1531943874549921131,2947,1531943874549602415,base_link,97151.8249512,0.0
1531943874658286973,2948,1531943874657699203,base_link,97147.2412109,0.0
1531943874745757339,2949,1531943874741407245,base_link,97152.4108887,0.0
1531943874848177328,2950,1531943874845667949,base_link,97154.3579102,0.0
1531943875032878880,2951,1531943875032353894,base_link,97157.7148438,0.0
1531943875065476142,2952,1531943875065217521,base_link,97157.7148438,0.0
1531943875156315368,2953,1531943875155593520,base_link,97159.3078613,0.0
1531943875281947991,2954,1531943875280758949,base_link,97161.0229492,0.0
1531943875374060387,2955,1531943875372449269,base_link,97161.0229492,0.0
1531943875451162552,2956,1531943875450723389,base_link,97164.7399902,0.0
1531943875622658016,2957,1531943875612301781,base_link,97167.0654297,0.0
1531943875667159271,2958,1531943875666639437,base_link,97171.2097168,0.0
1531943875776146387,2959,1531943875775810871,base_link,97172.8820801,0.0
1531943875854814295,2960,1531943875854137823,base_link,97172.8820801,0.0
1531943875964312573,2961,1531943875963240745,base_link,97175.1403809,0.0
1531943876070789927,2962,1531943876069749523,base_link,97181.1950684,0.0
1531943876188152246,2963,1531943876187684156,base_link,97179.6630859,0.0
1531943876267020730,2964,1531943876265419916,base_link,97179.6630859,0.0
1531943876361286958,2965,1531943876359836191,base_link,97184.5581055,0.0
1531943876459445847,2966,1531943876458923453,base_link,97184.5581055,0.0
1531943876567286546,2967,1531943876566831031,base_link,97183.3129883,0.0
1531943876650577667,2968,1531943876650037161,base_link,97183.3129883,0.0
1531943876750865012,2969,1531943876750075357,base_link,97183.3984375,0.0
1531943876853574089,2970,1531943876850455884,base_link,97185.2539062,0.0
1531943876964742430,2971,1531943876964443106,base_link,97184.7351074,0.0
1531943877082348685,2972,1531943877080276644,base_link,97182.6782227,0.0
1531943877152273526,2973,1531943877151938970,base_link,97182.6782227,0.0
1531943877252565641,2974,1531943877252098638,base_link,97180.3283691,0.0
1531943877353759217,2975,1531943877352509567,base_link,97177.4902344,0.0
1531943877471833146,2976,1531943877471070403,base_link,97182.6477051,0.0
1531943877577007638,2977,1531943877576711513,base_link,97172.3388672,0.0
1531943877669240451,2978,1531943877668486252,base_link,97173.4069824,0.0
1531943877756949060,2979,1531943877756059310,base_link,97173.4069824,0.0
1531943877857194711,2980,1531943877856834907,base_link,97172.1069336,0.0
1531943877970500278,2981,1531943877969938140,base_link,97172.6623535,0.0
1531943878085428900,2982,1531943878084958314,base_link,97175.1953125,0.0
1531943878153948639,2983,1531943878152457104,base_link,97175.1953125,0.0
1531943878264611070,2984,1531943878263637961,base_link,97176.9836426,0.0
1531943878375050975,2985,1531943878374621092,base_link,97177.4291992,0.0
1531943878474276191,2986,1531943878473604135,base_link,97183.3435059,0.0
1531943878608371349,2987,1531943878608044985,base_link,97179.4128418,0.0
1531943878680081740,2988,1531943878679281877,base_link,97178.1005859,0.0
1531943878797337824,2989,1531943878796714983,base_link,97183.0993652,0.0
1531943878868373183,2990,1531943878865959514,base_link,97183.0993652,0.0
1531943878960671693,2991,1531943878959196381,base_link,97186.3037109,0.0
1531943879089001158,2992,1531943879088655434,base_link,97184.3444824,0.0
1531943879164278198,2993,1531943879161616596,base_link,97185.8276367,0.0
1531943879273108459,2994,1531943879272767631,base_link,97185.8276367,0.0
1531943879370643392,2995,1531943879370306340,base_link,97182.9223633,0.0
1531943879470078175,2996,1531943879469463750,base_link,97182.9223633,0.0
1531943879570618578,2997,1531943879563395108,base_link,97180.3955078,0.0
1531943879663808728,2998,1531943879662950242,base_link,97184.3444824,0.0
1531943879766317621,2999,1531943879764428842,base_link,97182.3181152,0.0
1531943879887856891,3000,1531943879887438016,base_link,97178.6560059,0.0
1531943879983087722,3001,1531943879982329587,base_link,97183.8989258,0.0
1531943880074715043,3002,1531943880074050986,base_link,97183.8989258,0.0
1531943880161118006,3003,1531943880160408126,base_link,97179.1992188,0.0
1531943880273790242,3004,1531943880271866968,base_link,97178.2775879,0.0
1531943880368075197,3005,1531943880367299494,base_link,97181.3232422,0.0
1531943880464381473,3006,1531943880463317421,base_link,97182.0068359,0.0
1531943880573188121,3007,1531943880572398786,base_link,97177.6794434,0.0
1531943880659213617,3008,1531943880658387162,base_link,97177.6794434,0.0
1531943880755837105,3009,1531943880755421142,base_link,97178.112793,0.0
1531943880852079702,3010,1531943880851415422,base_link,97177.557373,0.0
1531943880967104264,3011,1531943880966455727,base_link,97172.9675293,0.0
1531943881053338814,3012,1531943881052552839,base_link,97172.9675293,0.0
1531943881197072143,3013,1531943881195075685,base_link,97170.5444336,0.0
1531943881246691713,3014,1531943881246086440,base_link,97170.5444336,0.0
1531943881354931200,3015,1531943881354430982,base_link,97165.1367188,0.0
1531943881473290414,3016,1531943881472783988,base_link,97160.2294922,0.0
1531943881594406045,3017,1531943881594042465,base_link,97159.6923828,0.0
1531943881685118433,3018,1531943881684551688,base_link,97163.7084961,0.0
1531943881766887370,3019,1531943881765865686,base_link,97163.7084961,0.0
1531943881850639869,3020,1531943881844501858,base_link,97159.765625,0.0
1531943881962661266,3021,1531943881961749116,base_link,97164.1357422,0.0
1531943882051669130,3022,1531943882050805492,base_link,97159.9121094,0.0
1531943882208366604,3023,1531943882207927025,base_link,97160.7543945,0.0
1531943882267828433,3024,1531943882267455573,base_link,97161.3952637,0.0
1531943882365612200,3025,1531943882364811697,base_link,97161.3952637,0.0
1531943882450857899,3026,1531943882450116948,base_link,97160.7971191,0.0
1531943882562741476,3027,1531943882561760463,base_link,97161.6149902,0.0
1531943882683712822,3028,1531943882682918495,base_link,97163.6291504,0.0
1531943882779446980,3029,1531943882776840705,base_link,97165.7226562,0.0
1531943882857154332,3030,1531943882856785152,base_link,97165.7226562,0.0
1531943882991759830,3031,1531943882986672303,base_link,97167.3400879,0.0
1531943883070752929,3032,1531943883070252934,base_link,97167.3400879,0.0
1531943883159325760,3033,1531943883159056963,base_link,97169.9035645,0.0
1531943883270900062,3034,1531943883270454179,base_link,97173.248291,0.0
1531943883378119308,3035,1531943883377700753,base_link,97172.6928711,0.0
1531943883468636918,3036,1531943883468258586,base_link,97172.6928711,0.0
1531943883591788306,3037,1531943883590784733,base_link,97176.2268066,0.0
1531943883656615804,3038,1531943883655642662,base_link,97176.2268066,0.0
1531943883782875701,3039,1531943883782434426,base_link,97173.815918,0.0
1531943883871449332,3040,1531943883871075352,base_link,97173.815918,0.0
1531943883942311706,3041,1531943883941992894,base_link,97178.1982422,0.0
1531943884076019105,3042,1531943884075001804,base_link,97174.1394043,0.0
1531943884176936536,3043,1531943884176391102,base_link,97177.3986816,0.0
1531943884270925724,3044,1531943884270555840,base_link,97172.6257324,0.0
1531943884352958118,3045,1531943884352559114,base_link,97172.6257324,0.0
1531943884470176582,3046,1531943884469343119,base_link,97173.1750488,0.0
1531943884577297015,3047,1531943884576837948,base_link,97171.7346191,0.0
1531943884657183033,3048,1531943884656751838,base_link,97171.7346191,0.0
1531943884750276839,3049,1531943884744132268,base_link,97171.6796875,0.0
1531943884848044161,3050,1531943884846670193,base_link,97171.2646484,0.0
1531943884959785407,3051,1531943884959116134,base_link,97168.7683105,0.0
1531943885051210305,3052,1531943885050879524,base_link,97170.3857422,0.0
1531943885156317994,3053,1531943885154558526,base_link,97168.737793,0.0
1531943885274874814,3054,1531943885274536962,base_link,97167.8833008,0.0
1531943885358625974,3055,1531943885358333625,base_link,97167.8833008,0.0
1531943885468849031,3056,1531943885466897180,base_link,97164.2883301,0.0
1531943885551937158,3057,1531943885551563691,base_link,97164.2883301,0.0
1531943885661210178,3058,1531943885656542326,base_link,97166.015625,0.0
1531943885760112977,3059,1531943885759788212,base_link,97167.1569824,0.0
1531943885867956156,3060,1531943885860557454,base_link,97162.7380371,0.0
1531943885936675708,3061,1531943885935452586,base_link,97167.9260254,0.0
1531943886080578837,3062,1531943886078572844,base_link,97169.0917969,0.0
1531943886153222667,3063,1531943886152859951,base_link,97169.0917969,0.0
1531943886262618406,3064,1531943886260877882,base_link,97165.020752,0.0
1531943886392599324,3065,1531943886391983299,base_link,97169.6594238,0.0
1531943886458064770,3066,1531943886457719846,base_link,97169.6594238,0.0
1531943886571895308,3067,1531943886566827652,base_link,97165.9484863,0.0
1531943886661819936,3068,1531943886660354545,base_link,97166.5344238,0.0
1531943886764695301,3069,1531943886764274889,base_link,97166.5344238,0.0
1531943886888662365,3070,1531943886888058308,base_link,97170.489502,0.0
1531943886972811090,3071,1531943886970489452,base_link,97170.489502,0.0
1531943887078997875,3072,1531943887078687798,base_link,97169.3237305,0.0
1531943887149204005,3073,1531943887148662219,base_link,97170.1843262,0.0
1531943887271778223,3074,1531943887271251637,base_link,97169.0063477,0.0
1531943887371405145,3075,1531943887370937694,base_link,97164.7949219,0.0
1531943887458152562,3076,1531943887457092510,base_link,97164.7949219,0.0
1531943887555215897,3077,1531943887553371245,base_link,97165.5822754,0.0
1531943887657145097,3078,1531943887656869580,base_link,97165.5761719,0.0
1531943887763150508,3079,1531943887762523475,base_link,97166.003418,0.0
1531943887869245198,3080,1531943887868916049,base_link,97164.2578125,0.0
1531943887955933096,3081,1531943887955588908,base_link,97164.2578125,0.0
1531943888056340778,3082,1531943888052966447,base_link,97165.5395508,0.0
1531943888166638430,3083,1531943888165695529,base_link,97167.8405762,0.0
1531943888246492134,3084,1531943888246098154,base_link,97170.5749512,0.0
1531943888449035096,3085,1531943888448703516,base_link,97174.3347168,0.0
1531943888564872943,3086,1531943888561807153,base_link,97173.5534668,0.0
1531943888643237031,3087,1531943888642249938,base_link,97176.0498047,0.0
1531943888756936918,3088,1531943888756496731,base_link,97173.5900879,0.0
1531943888906799986,3089,1531943888906287832,base_link,97176.7028809,0.0
1531943888996504076,3090,1531943888996151184,base_link,97178.8574219,0.0
1531943889055056641,3091,1531943889054547591,base_link,97178.8574219,0.0
1531943889169717447,3092,1531943889169307820,base_link,97177.4902344,0.0
1531943889243925102,3093,1531943889243072696,base_link,97177.4902344,0.0
1531943889393436625,3094,1531943889393013686,base_link,97175.3112793,0.0
1531943889472655137,3095,1531943889472298149,base_link,97176.8981934,0.0
1531943889584387911,3096,1531943889584010155,base_link,97177.0446777,0.0
1531943889649594418,3097,1531943889649247382,base_link,97177.0446777,0.0
1531943889772613211,3098,1531943889771772133,base_link,97178.338623,0.0
1531943889842784912,3099,1531943889842365396,base_link,97174.7619629,0.0
1531943889977894514,3100,1531943889977387384,base_link,97173.3276367,0.0
1531943890066782712,3101,1531943890066397724,base_link,97176.2634277,0.0
1531943890157686855,3102,1531943890153598900,base_link,97176.2634277,0.0
1531943890253861180,3103,1531943890253495456,base_link,97173.8464355,0.0
1531943890358797136,3104,1531943890358457844,base_link,97175.0366211,0.0
1531943890461412254,3105,1531943890461132929,base_link,97174.5544434,0.0
1531943890564904545,3106,1531943890564613221,base_link,97171.2036133,0.0
1531943890649745012,3107,1531943890649183642,base_link,97169.6594238,0.0
1531943890777384524,3108,1531943890776513462,base_link,97169.2260742,0.0
1531943890868916693,3109,1531943890868550041,base_link,97168.0053711,0.0
1531943890978927984,3110,1531943890978620724,base_link,97167.755127,0.0
1531943891045770251,3111,1531943891044866805,base_link,97167.755127,0.0
1531943891176227846,3112,1531943891173931903,base_link,97168.7072754,0.0
1531943891255898835,3113,1531943891255433528,base_link,97168.7072754,0.0
1531943891366171982,3114,1531943891365897041,base_link,97166.4794922,0.0
1531943891493845735,3115,1531943891493536554,base_link,97170.1293945,0.0
1531943891558636921,3116,1531943891558219358,base_link,97168.4570312,0.0
1531943891649729928,3117,1531943891649271917,base_link,97168.4570312,0.0
1531943891755891504,3118,1531943891755477684,base_link,97167.7062988,0.0
1531943891846392645,3119,1531943891845793260,base_link,97166.3391113,0.0
1531943892010294765,3120,1531943892009928049,base_link,97163.6291504,0.0
1531943892075149760,3121,1531943892074820259,base_link,97166.5893555,0.0
1531943892164932030,3122,1531943892164675521,base_link,97166.5893555,0.0
1531943892262365320,3123,1531943892260086402,base_link,97166.3513184,0.0
1531943892352809632,3124,1531943892352425188,base_link,97170.703125,0.0
1531943892506792280,3125,1531943892505274313,base_link,97172.3205566,0.0
1531943892580964259,3126,1531943892580392266,base_link,97168.0419922,0.0
1531943892650729631,3127,1531943892650394179,base_link,97168.0419922,0.0
1531943892777369638,3128,1531943892776612015,base_link,97168.8171387,0.0
1531943892852290377,3129,1531943892851880654,base_link,97166.6625977,0.0
1531943892951055717,3130,1531943892950580778,base_link,97174.1149902,0.0
